,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"lambda (lambda, not smooth)","lambda (gamma, not smooth)","wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
288,27.65036794,0.03172469,0.03170564,0.00229470,0.00229332,0.97460938,0.97460938,1.06542969,1.06542969,0.00972250,0.00971683,49.12500000,49.12500000,2380.97618863,2379.58767232,754.62620948,754.62703154,3.28819275,3.28819275,8.27313260,8.27313822
289,27.79211182,0.03167653,0.03167043,0.00227953,0.00227909,0.97705078,0.97705078,1.06738281,1.06738281,0.00966509,0.00966340,49.62500000,49.62500000,2389.54868116,2389.13019372,756.20215037,756.20205263,3.32923253,3.32923253,8.35944691,8.35944624
290,27.80532982,0.06471512,0.06470336,0.00465487,0.00465403,0.97900391,0.97900391,1.06933594,1.06933594,0.01973770,0.01973445,50.09375000,50.09375000,4884.16793204,4883.36549629,757.78047012,757.78009646,3.37341944,3.37341944,8.44800782,8.44800523
291,27.88636920,0.01395503,0.01394518,0.00100085,0.00100014,0.98388672,0.98388672,1.07421875,1.07421875,0.00424554,0.00424262,51.09375000,51.09375000,1056.28115230,1055.55410872,760.99632642,760.99542712,3.46155167,3.46155167,8.64009348,8.64008714
292,27.99888911,0.05470984,0.05470926,0.00390800,0.00390796,0.98486328,0.98486328,1.07519531,1.07519531,0.01658677,0.01658688,51.28125000,51.28125000,4157.79447918,4157.82316059,761.69002224,761.68864650,3.48729610,3.48729610,8.69710239,8.69709264
293,28.03549114,0.02728323,0.02729065,0.00194634,0.00194686,0.98876953,0.98876953,1.07910156,1.07910156,0.00826235,0.00826474,52.18750000,52.18750000,2076.15985335,2076.76056873,764.41447165,764.41311956,3.57015928,3.57015928,8.86402022,8.86401051
294,28.13070285,0.03824230,0.03823638,0.00271890,0.00271848,0.99072266,0.99072266,1.08105469,1.08105469,0.01154739,0.01154580,52.59375000,52.59375000,2919.98988171,2919.58899442,765.77127415,765.77031669,3.61132622,3.61132622,8.94953337,8.94952645
295,28.15631503,0.03362366,0.03361638,0.00238836,0.00238784,0.99316406,0.99316406,1.08398438,1.08398438,0.01014482,0.01014280,53.21875000,53.21875000,2569.67154331,2569.15947025,767.67547453,767.67425834,3.66777579,3.66777579,9.06299065,9.06298178
296,28.22929344,0.03589343,0.03589675,0.00254299,0.00254323,0.99560547,0.99560547,1.08691406,1.08593750,0.01080553,0.01080672,53.75000000,53.75000000,2750.24763582,2750.54987736,769.34732452,769.34577817,3.71259054,3.71259054,9.16013773,9.16012637
297,28.37211236,0.06895802,0.06894117,0.00486097,0.00485978,0.99804688,0.99804688,1.08886719,1.08886719,0.02066941,0.02066471,54.37500000,54.37500000,5310.47378303,5309.26842575,771.13264318,771.13129639,3.76958847,3.76958847,9.26975912,9.26974915
298,28.61840669,0.04369684,0.04370930,0.00305376,0.00305463,1.00292969,1.00292969,1.09375000,1.09375000,0.01300048,0.01300441,55.46875000,55.46875000,3394.31596924,3395.34275305,774.56828438,774.56616547,3.87644768,3.87644768,9.49069203,9.49067606
299,28.69441562,0.03982416,0.03982503,0.00277574,0.00277580,1.00585938,1.00585938,1.09667969,1.09667969,0.01182125,0.01182171,56.34375000,56.34375000,3101.70704210,3101.82910140,776.75629584,776.75484385,3.95192623,3.95192623,9.62701332,9.62700229
300,28.76471202,0.02471900,0.02471062,0.00171870,0.00171812,1.00878906,1.00878906,1.09960938,1.09960938,0.00732204,0.00731968,57.00000000,57.00000000,1929.95728581,1929.33694280,778.75031311,778.74894321,4.02984619,4.02984619,9.80392539,9.80391483
301,29.00334470,0.05214363,0.05216543,0.00359570,0.00359720,1.01074219,1.01074219,1.10156250,1.10156250,0.01533594,0.01534261,57.21875000,57.21875000,4104.93366433,4106.72119974,779.98846623,779.98670084,4.04531161,4.04531161,9.84499600,9.84498234
302,29.04496021,0.04153357,0.04153393,0.00285995,0.00285998,1.01464844,1.01464844,1.10546875,1.10546875,0.01220033,0.01220065,58.12500000,58.12500000,3274.36334695,3274.44873120,782.61544907,782.61483163,4.13303375,4.13303375,10.02140846,10.02140363
303,29.18543799,0.02292246,0.02291015,0.00157081,0.00156997,1.01757812,1.01757812,1.10839844,1.10839844,0.00670544,0.00670196,58.81250000,58.81250000,1815.86769956,1814.92381360,784.70459695,784.70403556,4.20884132,4.20884132,10.18129264,10.18128819
304,29.35873529,0.06337355,0.06338894,0.00431719,0.00431823,1.01855469,1.01855469,1.10937500,1.10937500,0.01844412,0.01844892,59.28125000,59.28125000,5050.12558418,5051.43998934,785.86078422,785.85962311,4.24238682,4.24238682,10.22830843,10.22829922
305,29.37270377,0.02012043,0.02010213,0.00137001,0.00136876,1.02343750,1.02343750,1.11425781,1.11425781,0.00585341,0.00584819,60.43750000,60.43750000,1604.12409532,1602.69260299,789.06735945,789.06703595,4.35894648,4.35894648,10.47779178,10.47778917
306,29.38760475,0.01358719,0.01357351,0.00092469,0.00092376,1.02441406,1.02441406,1.11523438,1.11523438,0.00395104,0.00394713,60.65625000,60.65625000,1083.80349536,1082.73111070,790.08317401,790.08194501,4.39014912,4.39014912,10.54889717,10.54888719
307,29.53107062,0.07147129,0.07147647,0.00484041,0.00484076,1.02539062,1.02539062,1.11621094,1.11621094,0.02069617,0.02069803,60.90625000,60.90625000,5728.85159639,5729.36701775,790.76875592,790.76684993,4.39894994,4.39894994,10.55550689,10.55549142
308,29.58495161,0.07984003,0.07983056,0.00539734,0.00539670,1.03027344,1.03027344,1.12109375,1.12109375,0.02308323,0.02308089,62.34375000,62.34375000,6411.33270378,6410.68369428,794.38282770,794.38125479,4.53131199,4.53131199,10.80092055,10.80090759
309,29.60857482,0.01675946,0.01676364,0.00113207,0.00113235,1.03515625,1.03515625,1.12695312,1.12695312,0.00484214,0.00484343,63.84375000,63.84375000,1346.89695743,1347.25603867,798.40804708,798.40607566,4.68579769,4.68579769,11.09497638,11.09495985
310,29.62187743,0.04736948,0.04736165,0.00319828,0.00319775,1.03710938,1.03710938,1.12792969,1.12792969,0.01368067,0.01367865,64.06250000,64.06250000,3808.62297462,3808.05966636,799.25109109,799.24934638,4.71162796,4.71162796,11.16820571,11.16819099
311,29.69334975,0.03049399,0.03048775,0.00205393,0.00205351,1.04003906,1.04003906,1.13085938,1.13085938,0.00878862,0.00878697,64.81250000,64.81250000,2457.70735030,2457.24786920,801.63017008,801.62807920,4.79316076,4.79316076,11.34200799,11.34199013
312,29.71206066,0.02761848,0.02762524,0.00185908,0.00185953,1.04199219,1.04199219,1.13281250,1.13281250,0.00795555,0.00795763,65.62500000,65.62500000,2227.35428242,2227.93800404,803.16165056,803.15927762,4.85324860,4.85324860,11.42920084,11.42918052
313,29.87154508,0.04699139,0.04698067,0.00314623,0.00314551,1.04394531,1.04394531,1.13476562,1.13476562,0.01347360,0.01347076,66.12500000,66.12500000,3810.06829539,3809.26568513,804.54707209,804.54506600,4.91040548,4.91040548,11.54090577,11.54088848
314,29.88362603,0.01220339,0.01220587,0.00081673,0.00081689,1.04687500,1.04687500,1.13867188,1.13769531,0.00349780,0.00349857,66.87500000,66.87500000,989.85250765,990.07077974,806.91143225,806.90893471,4.98650869,4.98650869,11.69568341,11.69566167
315,29.89012634,0.08239115,0.08241197,0.00551293,0.00551433,1.04785156,1.04785156,1.13867188,1.13867188,0.02361093,0.02361731,67.18750000,67.18750000,6684.44077503,6686.24612988,807.52455815,807.52219765,5.01664480,5.01664480,11.76123831,11.76121768
316,29.90650666,0.03649998,0.03647816,0.00244094,0.00243948,1.05371094,1.05371094,1.14453125,1.14453125,0.01045490,0.01044883,68.75000000,68.75000000,2962.88671148,2961.16728226,811.65285239,811.65161604,5.16478221,5.16478221,12.04483696,12.04482598
317,29.98352771,0.03385929,0.03388152,0.00225853,0.00226001,1.05566406,1.05566406,1.14746094,1.14746094,0.00967702,0.00968355,69.56250000,69.56250000,2755.60782623,2757.46497716,813.47602269,813.47373228,5.25766373,5.25766373,12.21015780,12.21013728
318,30.14997695,0.03279159,0.03279313,0.00217523,0.00217533,1.05761719,1.05761719,1.14941406,1.14941406,0.00932723,0.00932783,70.12500000,70.12500000,2683.52879114,2683.70138486,815.16798718,815.16684064,5.30017853,5.30017853,12.28851770,12.28850739
319,30.16408135,0.07578798,0.07576589,0.00502505,0.00502358,1.06054688,1.06054688,1.15136719,1.15136719,0.02154841,0.02154251,70.93750000,70.93750000,6205.07759761,6203.37658217,816.81232613,816.81128755,5.39045334,5.39045334,12.46318706,12.46317762
320,30.18605025,0.02241703,0.02241194,0.00148526,0.00148492,1.06542969,1.06542969,1.15625000,1.15625000,0.00636972,0.00636838,72.31250000,72.31250000,1836.71196310,1836.32735186,820.60188503,820.59981480,5.52803993,5.52803993,12.73693869,12.73691960
321,30.19424190,0.04073553,0.04074474,0.00269823,0.00269884,1.06640625,1.06640625,1.15820312,1.15820312,0.01157215,0.01157496,72.87500000,72.87500000,3338.52250610,3339.33500186,821.72024782,821.71794638,5.58216095,5.58216095,12.82539550,12.82537419
322,30.41287442,0.08710801,0.08711178,0.00572836,0.00572861,1.06933594,1.06933594,1.16113281,1.16113281,0.02459210,0.02459359,73.75000000,73.75000000,7190.71933898,7191.15604108,823.74916582,823.74736322,5.66043854,5.66043854,12.96837406,12.96835725
323,30.49697510,0.04997700,0.04998637,0.00327751,0.00327812,1.07519531,1.07519531,1.16699219,1.16699219,0.01407580,0.01407868,75.50000000,75.50000000,4136.98310432,4137.83033450,828.10229291,828.10076346,5.85235596,5.85235596,13.33242510,13.33241056
324,30.56208115,0.03409993,0.03410253,0.00223152,0.00223169,1.07812500,1.07812500,1.16992188,1.16992188,0.00958644,0.00958733,76.68750000,76.68750000,2828.74146703,2829.00581502,830.59640658,830.59539174,5.96780777,5.96780777,13.53824105,13.53823132
325,30.57852625,0.02536420,0.02538389,0.00165896,0.00166024,1.08105469,1.08105469,1.17187500,1.17187500,0.00712727,0.00713293,77.31250000,77.31250000,2105.20568222,2106.87631193,832.29750215,832.29664820,6.01644516,6.01644516,13.63685133,13.63684309
326,30.67337758,0.06441798,0.06441989,0.00420025,0.00420038,1.08203125,1.08203125,1.17382812,1.17382812,0.01805297,0.01805382,77.87500000,77.87500000,5363.21867297,5363.47096681,833.56123817,833.56138761,6.07210159,6.07210159,13.72890689,13.72890834
327,30.74747459,0.06724148,0.06725976,0.00437379,0.00437498,1.08691406,1.08691406,1.17773438,1.17773438,0.01880505,0.01881049,79.12500000,79.12500000,5611.81723782,5613.44046330,836.77210544,836.77240506,6.22993469,6.22993469,14.06145142,14.06145438
328,30.76243090,0.07017910,0.07016645,0.00456265,0.00456183,1.09082031,1.09082031,1.18261719,1.18261719,0.01961837,0.01961517,80.68750000,80.68750000,5859.83327180,5858.87831444,840.11866643,840.11993093,6.38989449,6.38989449,14.33564679,14.33565940
329,30.86630852,0.07118499,0.07118397,0.00461247,0.00461241,1.09570312,1.09570312,1.18750000,1.18750000,0.01984175,0.01984181,82.31250000,82.31250000,5963.89352387,5963.91205921,843.59896097,843.59965425,6.53114319,6.53114319,14.57491682,14.57492380
330,30.89471511,0.01176371,0.01177791,0.00076154,0.00076245,1.09960938,1.09960938,1.19140625,1.19140625,0.00327636,0.00328037,83.87500000,83.87500000,986.47314008,987.68119673,847.12637810,847.12707944,6.69351578,6.69351578,14.86132349,14.86133064
331,30.92409308,0.07404914,0.07407235,0.00478909,0.00479059,1.10058594,1.10058594,1.19238281,1.19238281,0.02060680,0.02061362,84.25000000,84.25000000,6215.46753440,6217.52306835,847.70842488,847.70983828,6.73629761,6.73629761,14.93616479,14.93617925
332,31.05213373,0.03855070,0.03853261,0.00248297,0.00248180,1.10546875,1.10546875,1.19726562,1.19726562,0.01068991,0.01068508,86.25000000,86.25000000,3249.22993891,3247.76198498,851.36657273,851.36918724,6.95323944,6.95323944,15.32526212,15.32528934
333,31.07187254,0.02760901,0.02762648,0.00177711,0.00177823,1.10839844,1.10839844,1.20019531,1.20019531,0.00765164,0.00765661,86.93750000,86.93750000,2328.49375080,2330.00705476,853.27268273,853.27443121,7.02192942,7.02192942,15.46421850,15.46423682
334,31.11006019,0.02244235,0.02242815,0.00144277,0.00144186,1.10937500,1.10937500,1.20214844,1.20117188,0.00621314,0.00620932,87.56250000,87.56250000,1895.07273454,1893.90733371,854.63604233,854.63867337,7.08577156,7.08577156,15.56124702,15.56127466
335,31.19750277,0.02197533,0.02199345,0.00140879,0.00140995,1.11132812,1.11132812,1.20312500,1.20312500,0.00606913,0.00607424,88.25000000,88.25000000,1860.85242067,1862.41992856,855.74402573,855.74597244,7.15487162,7.15487162,15.68608433,15.68610491
336,31.24527192,0.01852676,0.01854201,0.00118589,0.00118687,1.11230469,1.11230469,1.20410156,1.20410156,0.00510995,0.00511424,88.62500000,88.62500000,1571.23278529,1572.55321836,856.83060753,856.83346648,7.18527476,7.18527476,15.73862708,15.73865735
337,31.25936684,0.06630110,0.06632235,0.00424200,0.00424336,1.11425781,1.11425781,1.20605469,1.20605469,0.01827969,0.01828587,89.31250000,89.31250000,5625.45522779,5627.35674987,857.74700395,857.75062955,7.26826986,7.26826986,15.89358115,15.89361980
338,31.26471571,0.01742522,0.01740377,0.00111469,0.00111332,1.11816406,1.11816406,1.20996094,1.20996094,0.00480355,0.00479772,90.75000000,90.75000000,1478.73239899,1476.93784747,861.01996377,861.02467981,7.43141174,7.43141174,16.18937506,16.18942597
339,31.42873603,0.05766446,0.05764395,0.00366954,0.00366823,1.11914062,1.11914062,1.21093750,1.21093750,0.01582451,0.01581916,91.43750000,91.43750000,4919.17109946,4917.50704108,861.87824570,861.88191598,7.48771032,7.48771032,16.27036424,16.27040395
340,31.45522404,0.04816801,0.04815737,0.00306264,0.00306196,1.12304688,1.12304688,1.21484375,1.21484375,0.01320885,0.01320616,92.87500000,92.87500000,4112.52230219,4111.68510422,864.72728736,864.72998337,7.63376872,7.63376872,16.51721889,16.51724833
341,31.60046839,0.06131270,0.06130763,0.00388049,0.00388017,1.12597656,1.12597656,1.21777344,1.21777344,0.01674670,0.01674561,94.00000000,94.00000000,5258.97069173,5258.62684828,867.10195699,867.10416286,7.76926676,7.76926676,16.77632528,16.77634964
342,31.82392833,0.05677628,0.05676747,0.00356815,0.00356760,1.12988281,1.12988281,1.22167969,1.22167969,0.01541356,0.01541144,95.43750000,95.43750000,4904.30498654,4903.62994287,870.12917116,870.13117177,7.90749550,7.90749550,17.01429350,17.01431579
343,31.88483159,0.02222143,0.02222673,0.00139386,0.00139419,1.13378906,1.13378906,1.22558594,1.22558594,0.00602270,0.00602424,96.93750000,96.93750000,1923.14891309,1923.64080789,872.94276988,872.94437740,8.07615280,8.07615280,17.30860095,17.30861906
344,32.06278002,0.03098872,0.03097880,0.00193300,0.00193238,1.13476562,1.13476562,1.22656250,1.22656250,0.00835863,0.00835610,97.68750000,97.68750000,2696.88012670,2696.06325538,874.04360784,874.04549472,8.13863754,8.13863754,17.39197171,17.39199300
345,32.08918312,0.05248640,0.05248919,0.00327128,0.00327146,1.13671875,1.13671875,1.22851562,1.22851562,0.01414717,0.01414817,98.50000000,98.50000000,4571.53656859,4571.85919875,875.58500931,875.58642640,8.22135925,8.22135925,17.53062803,17.53064410
346,32.09183067,0.04170434,0.04168446,0.00259906,0.00259782,1.13964844,1.13964844,1.23242188,1.23242188,0.01124017,0.01123501,100.00000000,100.00000000,3632.72504260,3631.05623772,878.19169041,878.19328698,8.38216146,8.38216146,17.79134780,17.79136606
347,32.30276382,0.01976564,0.01979110,0.00122377,0.00122535,1.14257812,1.14257812,1.23437500,1.23437500,0.00529718,0.00530410,100.81250000,100.81250000,1733.03544671,1735.29757599,880.25755898,880.25820390,8.46564929,8.46564929,17.96705465,17.96706208
348,32.40586199,0.04041266,0.04039510,0.00249416,0.00249307,1.14355469,1.14355469,1.23632812,1.23632812,0.01080080,0.01079629,101.62500000,101.62500000,3554.65796914,3553.17487499,881.24140029,881.24332798,8.53387833,8.53387833,18.05489239,18.05491463
349,32.55931545,0.04403749,0.04402141,0.00270506,0.00270407,1.14648438,1.14648438,1.23828125,1.23828125,0.01172164,0.01171756,102.81250000,102.81250000,3891.83624537,3890.48297709,883.25594454,883.25702827,8.68589083,8.68589083,18.32067222,18.32068486
350,32.60336334,0.04667425,0.04666608,0.00286316,0.00286265,1.14941406,1.14941406,1.24121094,1.24121094,0.01240898,0.01240702,104.00000000,104.00000000,4130.44191029,4129.79059563,885.45632292,885.45663980,8.81795247,8.81795247,18.54604679,18.54605051
351,32.61308837,0.03708798,0.03707679,0.00227442,0.00227374,1.15234375,1.15136719,1.24414062,1.24414062,0.00985780,0.00985499,105.25000000,105.25000000,3283.08288248,3282.14944645,887.78563951,887.78558873,8.96141052,8.93999736,18.79026735,18.72495145
352,32.65941670,0.07367589,0.07367485,0.00451177,0.00451171,1.15429688,1.15429688,1.24609375,1.24609375,0.01955867,0.01955874,106.06250000,106.06250000,6531.16376617,6531.18580930,889.63274704,889.63217174,9.04677391,9.04677391,18.95459033,18.95458347
353,32.71843401,0.03467507,0.03467944,0.00211960,0.00211987,1.15820312,1.15820312,1.25097656,1.25097656,0.00919081,0.00919213,108.18750000,108.18750000,3079.40406366,3079.84524617,893.29591310,893.29535251,9.24453735,9.24453735,19.25399360,19.25398687
354,32.76887434,0.04803222,0.04803123,0.00293158,0.00293152,1.16113281,1.16113281,1.25292969,1.25292969,0.01271426,0.01271422,109.43750000,109.43750000,4272.19407150,4272.18016507,895.01787269,895.01755964,9.40701167,9.40701167,19.52948721,19.52948341
355,32.77769177,0.03311372,0.03313784,0.00202050,0.00202198,1.16406250,1.16406250,1.25585938,1.25585938,0.00876325,0.00876979,110.75000000,110.75000000,2946.07011314,2948.26767426,897.40135196,897.40103199,9.53673045,9.53673045,19.75648775,19.75648384
356,32.82327668,0.01332525,0.01332289,0.00081194,0.00081179,1.16601562,1.16601562,1.25781250,1.25781250,0.00352218,0.00352161,111.56250000,111.56250000,1187.17298519,1186.98315389,899.04129861,899.04220140,9.64641571,9.64641571,19.95089368,19.95090479
357,32.84003956,0.07022286,0.07020768,0.00427666,0.00427574,1.16699219,1.16699219,1.25878906,1.25878906,0.01855337,0.01854968,112.00000000,112.00000000,6259.49042337,6258.24603759,899.70130021,899.70209684,9.68424479,9.68424479,20.01475670,20.01476653
358,32.86147106,0.01054042,0.01054985,0.00064151,0.00064208,1.17089844,1.17089844,1.26367188,1.26367188,0.00278328,0.00278582,114.25000000,114.25000000,940.15968158,941.01764011,903.17325028,903.17335495,9.89622752,9.89622752,20.32025944,20.32026074
359,32.86237677,0.02999266,0.03000479,0.00182535,0.00182609,1.17187500,1.17187500,1.26367188,1.26367188,0.00791961,0.00792296,114.25000000,114.25000000,2675.28904294,2676.41814117,903.69357622,903.69415552,9.91947174,9.91947174,20.38845972,20.38846694
360,32.90649590,0.07245796,0.07246687,0.00440387,0.00440441,1.17285156,1.17285156,1.26562500,1.26562500,0.01911048,0.01911316,115.12500000,115.12500000,6471.79165950,6472.69952121,905.17256297,905.17376501,10.03057480,10.03057480,20.56983842,20.56985349
361,32.98254924,0.02371533,0.02373675,0.00143805,0.00143935,1.17773438,1.17773438,1.27050781,1.27050781,0.00624235,0.00624810,117.37500000,117.37500000,2123.09887715,2125.05327471,908.74042521,908.74212205,10.26840210,10.26840210,20.94217322,20.94219471
362,33.03812307,0.03276683,0.03276887,0.00198358,0.00198370,1.17871094,1.17871094,1.27148438,1.27148438,0.00861235,0.00861303,118.31250000,118.31250000,2938.37070646,2938.60473811,909.90783010,909.91059872,10.35041809,10.35041809,21.07281904,21.07285421
363,33.04663940,0.03241694,0.03240588,0.00196189,0.00196122,1.18066406,1.18066406,1.27343750,1.27343750,0.00851848,0.00851573,119.25000000,119.25000000,2907.74312117,2906.80194444,911.52105296,911.52394505,10.47489166,10.47489166,21.28326062,21.28329761
364,33.11877640,0.02992260,0.02990935,0.00180699,0.00180619,1.18261719,1.18261719,1.27539062,1.27539062,0.00784822,0.00784488,120.18750000,120.18750000,2689.86459868,2688.71985287,913.11465496,913.11702665,10.55724144,10.55724144,21.40704588,21.40707630
365,33.19825576,0.05417728,0.05416623,0.00326386,0.00326320,1.18457031,1.18457031,1.27734375,1.27734375,0.01418042,0.01417778,121.12500000,121.12500000,4881.90411075,4880.99315533,914.58637520,914.58811724,10.68271637,10.68271637,21.61653110,21.61655360
366,33.24891218,0.01154276,0.01155353,0.00069432,0.00069497,1.18847656,1.18847656,1.28027344,1.28027344,0.00301724,0.00302010,123.06250000,123.06250000,1041.70329751,1042.69329451,917.25140601,917.25264642,10.91618856,10.91618856,21.99023939,21.99025559
367,33.29526598,0.01816433,0.01814671,0.00109111,0.00109005,1.18847656,1.18847656,1.28125000,1.28125000,0.00474238,0.00473786,123.50000000,123.50000000,1641.56701663,1640.00315139,917.81906992,917.82084889,10.95499674,10.95499674,22.03324856,22.03327179
368,33.30859091,0.03283299,0.03285035,0.00197144,0.00197249,1.18945312,1.18945312,1.28222656,1.28222656,0.00856913,0.00857381,124.00000000,124.00000000,2968.40691147,2970.02851655,918.71291062,918.71383673,10.97412109,10.97412109,22.05642742,22.05643951
369,33.35502401,0.04487328,0.04486889,0.00269065,0.00269038,1.19238281,1.19140625,1.28417969,1.28417969,0.01169745,0.01169651,125.00000000,125.00000000,4062.61660694,4062.28953855,920.32701745,920.32882293,11.10712687,11.08805339,22.31059613,22.25794102
370,33.40884443,0.03857766,0.03855323,0.00230943,0.00230797,1.19433594,1.19433594,1.28710938,1.28710938,0.01004232,0.01003613,126.43750000,126.43750000,3498.27616049,3496.12204402,922.53153640,922.53316030,11.23485883,11.23485883,22.48476303,22.48478448
371,33.47680654,0.02625590,0.02623942,0.00156860,0.00156762,1.19726562,1.19726562,1.28906250,1.28906250,0.00682279,0.00681863,127.93750000,127.93750000,2385.76506841,2384.30964427,924.42561183,924.42606730,11.43321673,11.43321673,22.80409920,22.80410527
372,33.54075898,0.01887231,0.01884865,0.00112534,0.00112392,1.19824219,1.19824219,1.29101562,1.29101562,0.00489603,0.00488997,128.50000000,128.50000000,1718.12515923,1716.00030427,925.71511648,925.71478520,11.48348490,11.48348490,22.88183821,22.88183379
373,33.62358653,0.02861403,0.02859831,0.00170202,0.00170109,1.19921875,1.19921875,1.29199219,1.29199219,0.00740750,0.00740356,129.50000000,129.50000000,2611.43917511,2610.04919804,926.64265067,926.64117319,11.59919739,11.59919739,23.05016680,23.05014698
374,33.62777083,0.01355299,0.01355278,0.00080606,0.00080605,1.20117188,1.20117188,1.29394531,1.29394531,0.00350817,0.00350818,130.50000000,130.50000000,1237.05743501,1237.06041353,928.05066737,928.04844327,11.70867920,11.70867920,23.21141188,23.21138194
375,33.65768950,0.01726959,0.01728401,0.00102619,0.00102705,1.20214844,1.20214844,1.29492188,1.29492188,0.00446677,0.00447058,131.00000000,131.00000000,1577.69515889,1579.04018285,928.71690985,928.71468895,11.75354004,11.75354004,23.28325812,23.28322816
376,33.67633500,0.01466914,0.01466720,0.00087118,0.00087107,1.20312500,1.20312500,1.29589844,1.29589844,0.00379235,0.00379192,131.50000000,131.50000000,1340.86878728,1340.71505226,929.56591687,929.56442146,11.82515462,11.82515462,23.40325845,23.40323820
377,33.72450830,0.01448134,0.01448163,0.00085880,0.00085882,1.20410156,1.20410156,1.29687500,1.29687500,0.00373918,0.00373932,132.00000000,132.00000000,1325.59598664,1325.64563459,930.28687113,930.28529425,11.89025879,11.89025879,23.50759839,23.50757698
378,33.76059317,0.02171945,0.02173192,0.00128667,0.00128741,1.20507812,1.20507812,1.29785156,1.29785156,0.00560292,0.00560623,132.50000000,132.50000000,1990.28713129,1991.46400349,930.99906476,930.99751575,11.91507975,11.91507975,23.55470616,23.55468511
379,33.87436870,0.02431453,0.02431582,0.00143557,0.00143565,1.20605469,1.20605469,1.29882812,1.29882812,0.00625414,0.00625458,133.00000000,133.00000000,2235.59901927,2235.75637461,932.06735042,932.06643451,11.98033651,11.98033651,23.66506423,23.66505174
380,33.88235542,0.01439261,0.01441017,0.00084956,0.00085060,1.20800781,1.20800781,1.30078125,1.29980469,0.00370129,0.00370587,134.12500000,134.12500000,1323.63991466,1325.27850720,933.26584891,933.26501848,12.12942759,12.12942759,23.89645998,23.89644859
381,33.90646387,0.01361452,0.01361881,0.00080306,0.00080332,1.20800781,1.20800781,1.30078125,1.30078125,0.00349904,0.00350020,134.62500000,134.62500000,1252.97298439,1253.38894348,933.97472377,933.97477119,12.17464447,12.17464447,23.94754462,23.94754527
382,33.92162266,0.02434898,0.02435047,0.00143560,0.00143569,1.20898438,1.20898438,1.30175781,1.30175781,0.00625546,0.00625595,134.62500000,134.62500000,2241.88954271,2242.06581967,934.64525764,934.64552755,12.17464447,12.17464447,23.97877751,23.97878122
383,34.06442102,0.02730506,0.02731250,0.00160314,0.00160358,1.21093750,1.21093750,1.30371094,1.30371094,0.00698946,0.00699149,135.62500000,135.62500000,2524.64877593,2525.38036407,935.84381559,935.84417933,12.29267120,12.29267120,24.16051467,24.16051969
384,34.07553953,0.02826509,0.02825758,0.00165897,0.00165853,1.21191406,1.21191406,1.30468750,1.30468750,0.00723317,0.00723137,136.75000000,136.75000000,2614.26653435,2613.61721627,937.19170715,937.19246067,12.41550446,12.41550446,24.32793818,24.32794862
385,34.08268523,0.01817806,0.01815453,0.00106670,0.00106532,1.21386719,1.21386719,1.30664062,1.30664062,0.00465101,0.00464507,137.75000000,137.75000000,1681.65948393,1679.51222240,938.58540500,938.58581151,12.50629425,12.50629425,24.45862623,24.45863187
386,34.17401822,0.03062648,0.03062734,0.00179238,0.00179243,1.21484375,1.21484375,1.30761719,1.30761719,0.00781792,0.00781828,138.37500000,138.37500000,2840.86047341,2840.98995838,939.48082576,939.48008908,12.59119034,12.59119034,24.59262548,24.59261521
387,34.23903918,0.02787191,0.02786345,0.00162808,0.00162758,1.21679688,1.21679688,1.30957031,1.30957031,0.00710308,0.00710105,139.37500000,139.37500000,2590.27046205,2589.52868497,940.99154217,940.99087548,12.73180644,12.73180644,24.84470744,24.84469808
388,34.28547487,0.02153080,0.02152150,0.00125597,0.00125543,1.21875000,1.21875000,1.31152344,1.31152344,0.00548064,0.00547837,140.50000000,140.50000000,2003.67397970,2002.84360971,942.36688869,942.36582940,12.85601298,12.85601298,25.03679862,25.03678368
389,34.28673755,0.02610374,0.02610026,0.00152267,0.00152247,1.21972656,1.21972656,1.31250000,1.31250000,0.00664446,0.00664369,141.12500000,141.12500000,2429.32578746,2429.04394277,943.42939687,943.42789870,12.94191360,12.94191360,25.17475081,25.17472960
390,34.34681880,0.04053013,0.04051074,0.00236005,0.00235892,1.22167969,1.22070312,1.31445312,1.31445312,0.01030095,0.01029620,142.12500000,142.12500000,3778.51593918,3776.77406450,944.71601694,944.71437164,12.98301697,12.98301697,25.20710116,25.19222289
391,34.34965469,0.03041346,0.03041689,0.00177082,0.00177102,1.22363281,1.22363281,1.31640625,1.31640625,0.00772919,0.00773020,143.25000000,143.25000000,2835.60001643,2835.96958278,946.71372051,946.71115872,13.13678741,13.13678741,25.45649681,25.45646036
392,34.41025515,0.04551514,0.04551815,0.00264544,0.00264562,1.22558594,1.22558594,1.31835938,1.31835938,0.01154947,0.01155044,144.37500000,144.37500000,4251.09280192,4251.44768928,948.21013949,948.20777661,13.23995590,13.23995590,25.60921476,25.60918102
