,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
348,3.51731857,0.49207967,0.49207608,0.96314591,0.96313888,15.22656250,15.22656250,88.06250000,88.06250000,0.99942583,0.99941421,1.52540950,1.52538465
349,3.52742294,0.48175676,0.48175324,0.96590590,0.96589881,15.35156250,15.35156250,88.31250000,88.31250000,1.01207197,1.01206017,1.54433602,1.54431086
350,3.53752730,0.48468149,0.48467795,0.96867472,0.96866763,15.48437500,15.48437500,88.62500000,88.62500000,1.02541947,1.02540731,1.56430323,1.56427744
351,3.54763167,0.50080526,0.50080159,0.97152752,0.97152042,15.62500000,15.62500000,88.87500000,88.87500000,1.03960466,1.03959239,1.58518237,1.58515643
352,3.55773603,0.52979900,0.52979512,0.97453690,0.97452974,15.77343750,15.77343750,89.18750000,89.18750000,1.05476403,1.05475163,1.60765283,1.60762660
353,3.56784039,0.57134681,0.57134263,0.97777307,0.97776592,15.92968750,15.92968750,89.50000000,89.50000000,1.07103443,1.07102191,1.63199805,1.63197136
354,3.57794476,0.62467665,0.62467208,0.98130131,0.98129416,16.10937500,16.10937500,89.87500000,89.87500000,1.08918178,1.08916926,1.65901781,1.65899118
355,3.58804912,0.68867228,0.68866724,0.98518008,0.98517287,16.31250000,16.31250000,90.25000000,90.25000000,1.10998189,1.10996950,1.68947803,1.68945125
356,3.59815348,0.76156048,0.76155490,0.98945731,0.98945010,16.53125000,16.53125000,90.68750000,90.68750000,1.13228929,1.13227642,1.72254910,1.72252164
357,3.60825785,0.84071618,0.84071003,0.99416596,0.99415869,16.76562500,16.76562500,91.18750000,91.18750000,1.15684354,1.15683031,1.75940074,1.75937272
358,3.61836221,0.92256816,0.92256141,0.99931854,0.99931121,17.04687500,17.04687500,91.68750000,91.68750000,1.18567646,1.18566310,1.80166225,1.80163367
359,3.62846658,1.00267223,1.00266490,1.00490284,1.00489557,17.34375000,17.34375000,92.25000000,92.25000000,1.21689928,1.21688592,1.84784213,1.84781370
360,3.63857094,1.07592774,1.07591987,1.01087868,1.01087129,17.67187500,17.67187500,92.81250000,92.81250000,1.25116456,1.25115049,1.89782171,1.89779167
361,3.64867530,1.13733041,1.13732209,1.01717794,1.01717043,18.03125000,18.03125000,93.43750000,93.43750000,1.28842390,1.28840971,1.95187464,1.95184451
362,3.65877967,1.18206940,1.18206075,1.02370691,1.02369940,18.39062500,18.39062500,94.12500000,94.12500000,1.32654893,1.32653439,2.00774705,2.00771591
363,3.66888403,1.20654329,1.20653446,1.03035271,1.03034520,18.78125000,18.78125000,94.75000000,94.75000000,1.36806524,1.36805022,2.06797079,2.06793884
364,3.67898839,1.20870802,1.20869918,1.03699219,1.03698456,19.18750000,19.18750000,95.43750000,95.43750000,1.41074324,1.41072774,2.12891712,2.12888420
365,3.68909276,1.18833884,1.18833015,1.04350185,1.04349422,19.57812500,19.57812500,96.06250000,96.06250000,1.45295525,1.45293963,2.18984068,2.18980715
366,3.69919712,1.14699692,1.14698853,1.04976785,1.04976022,19.96875000,19.96875000,96.68750000,96.68750000,1.49513280,1.49511719,2.25068893,2.25065525
367,3.70930149,1.08773332,1.08772536,1.05569398,1.05568624,20.34375000,20.34375000,97.31250000,97.31250000,1.53563368,1.53561759,2.30890938,2.30887526
368,3.71940585,1.01460901,1.01460159,1.06120670,1.06119895,20.70312500,20.70312500,97.81250000,97.81250000,1.57423389,1.57421768,2.36264378,2.36260901
369,3.72951021,0.93214973,0.93214291,1.06625760,1.06624985,21.03125000,21.03125000,98.31250000,98.31250000,1.60932529,1.60930800,2.41311741,2.41308054
370,3.73961458,0.84484991,0.84484373,1.07082319,1.07081532,21.32812500,21.32812500,98.81250000,98.81250000,1.64220691,1.64218962,2.46015945,2.46012238
371,3.74971894,0.75679063,0.75678510,1.07490182,1.07489395,21.60937500,21.60937500,99.18750000,99.18750000,1.67281437,1.67279696,2.50291144,2.50287423
372,3.75982330,0.67140701,0.67140210,1.07851052,1.07850266,21.85937500,21.85937500,99.56250000,99.56250000,1.70112824,1.70111048,2.54299344,2.54295581
373,3.76992767,0.59138324,0.59137891,1.08168066,1.08167279,22.07812500,22.07812500,99.87500000,99.87500000,1.72423828,1.72422183,2.57536317,2.57532737
374,3.78003203,0.51863481,0.51863102,1.08445334,1.08444548,22.26562500,22.26562500,100.12500000,100.12500000,1.74510336,1.74508595,2.60454538,2.60450775
375,3.79013640,0.45434485,0.45434152,1.08687592,1.08686793,22.43750000,22.43750000,100.37500000,100.37500000,1.76379621,1.76377821,2.63075208,2.63071404
376,3.80024076,0.39903197,0.39902905,1.08899784,1.08898985,22.59375000,22.59375000,100.62500000,100.62500000,1.78187978,1.78186142,2.65641964,2.65638067
377,3.81034512,0.35279780,0.35279522,1.09086895,1.09086096,22.73437500,22.73437500,100.81250000,100.81250000,1.79649103,1.79647291,2.67649615,2.67645798
378,3.82044949,0.31504917,0.31504686,1.09253550,1.09252751,22.84375000,22.84375000,100.93750000,100.93750000,1.80919230,1.80917454,2.69427282,2.69423512
379,3.83055385,0.28514521,0.28514313,1.09403980,1.09403181,22.95312500,22.95312500,101.12500000,101.12500000,1.82155526,1.82153702,2.71217728,2.71213849
380,3.84065821,0.26257266,0.26257074,1.09542143,1.09541345,23.06250000,23.06250000,101.25000000,101.25000000,1.83366513,1.83364689,2.72859722,2.72855891
381,3.85076258,0.24662981,0.24662801,1.09671569,1.09670770,23.15625000,23.15625000,101.37500000,101.37500000,1.84410775,1.84408891,2.74328973,2.74325024
382,3.86086694,0.23717213,0.23717040,1.09795713,1.09794915,23.25000000,23.25000000,101.50000000,101.50000000,1.85444987,1.85443127,2.75773518,2.75769537
383,3.87097131,0.23475038,0.23474867,1.09918272,1.09917462,23.32812500,23.32812500,101.62500000,101.62500000,1.86327696,1.86325788,2.76988428,2.76984348
384,3.88107567,0.24058607,0.24058431,1.10043538,1.10042739,23.42187500,23.42187500,101.75000000,101.75000000,1.87368357,1.87366438,2.78440050,2.78436025
385,3.89118003,0.25693911,0.25693723,1.10176980,1.10176170,23.53125000,23.53125000,101.93750000,101.93750000,1.88580298,1.88578403,2.80156169,2.80152180
386,3.90128440,0.28680713,0.28680503,1.10325551,1.10324740,23.64062500,23.64062500,102.06250000,102.06250000,1.89830458,1.89828551,2.81854069,2.81850049
387,3.91138876,0.33394557,0.33394313,1.10498083,1.10497272,23.76562500,23.76562500,102.25000000,102.25000000,1.91139901,1.91137934,2.83671920,2.83667812
388,3.92149312,0.40271424,0.40271129,1.10705614,1.10704803,23.92187500,23.92187500,102.43750000,102.43750000,1.92989016,1.92987084,2.86241707,2.86237642
389,3.93159749,0.49745377,0.49745013,1.10961306,1.10960495,24.12500000,24.12500000,102.75000000,102.75000000,1.95110512,1.95108604,2.89182712,2.89178638
390,3.94170185,0.62177818,0.62177363,1.11280096,1.11279273,24.35937500,24.35937500,103.06250000,103.06250000,1.97848082,1.97846234,2.93022388,2.93018420
391,3.95180621,0.77764624,0.77764055,1.11677766,1.11676943,24.67187500,24.67187500,103.50000000,103.50000000,2.01401901,2.01399875,2.97972144,2.97967918
392,3.96191058,0.96436358,0.96435653,1.12169659,1.12168837,25.06250000,25.06250000,104.00000000,104.00000000,2.05669689,2.05667639,3.03782491,3.03778200
393,3.97201494,1.17770683,1.17769821,1.12768853,1.12768030,25.54687500,25.54687500,104.62500000,104.62500000,2.11164713,2.11162663,3.11311363,3.11307071
394,3.98211931,1.40937663,1.40936632,1.13484097,1.13483262,26.14062500,26.14062500,105.37500000,105.37500000,2.17940068,2.17937946,3.20621802,3.20617370
395,3.99222367,1.64710642,1.64709438,1.14317858,1.14317024,26.84375000,26.84375000,106.25000000,106.25000000,2.25882363,2.25880146,3.31455224,3.31450575
396,4.00232803,1.87549577,1.87548205,1.15264845,1.15263999,27.67187500,27.67187500,107.25000000,107.25000000,2.35495615,2.35493326,3.44423622,3.44418820
397,4.01243240,2.07758539,2.07757019,1.16311228,1.16310370,28.60937500,28.60937500,108.37500000,108.37500000,2.46318007,2.46315718,3.59085277,3.59080482
398,4.02253676,2.23697429,2.23695793,1.17435050,1.17434192,29.65625000,29.65625000,109.50000000,109.50000000,2.58334255,2.58331847,3.74985716,3.74980724
399,4.03264112,2.34010976,2.34009264,1.18607748,1.18606889,30.78125000,30.78125000,110.75000000,110.75000000,2.71506453,2.71503997,3.92528082,3.92522993
400,4.04274549,2.37829419,2.37827679,1.19796610,1.19795728,31.98437500,31.98437500,111.93750000,111.93750000,2.85777521,2.85774851,4.11234265,4.11228814
401,4.05284985,2.34898822,2.34897104,1.20967877,1.20966995,33.18750000,33.18750000,113.12500000,113.12500000,3.00058985,3.00056267,4.29853434,4.29847879
402,4.06295422,2.25613303,2.25611652,1.22090054,1.22089159,34.40625000,34.40625000,114.31250000,114.31250000,3.14582253,3.14579558,4.48684192,4.48678607
403,4.07305858,2.10945301,2.10943758,1.23136675,1.23135781,35.59375000,35.59375000,115.37500000,115.37500000,3.28733659,3.28730845,4.66827308,4.66821577
404,4.08316294,1.92291603,1.92290196,1.24088383,1.24087477,36.68750000,36.68750000,116.31250000,116.31250000,3.41894221,3.41891289,4.83510837,4.83504928
405,4.09326731,1.71272272,1.71271019,1.24933970,1.24933052,37.68750000,37.68750000,117.12500000,117.12500000,3.54156590,3.54153395,4.99016996,4.99010625
406,4.10337167,1.49520225,1.49519131,1.25670338,1.25669420,38.59375000,38.59375000,117.87500000,117.87500000,3.65115380,3.65112257,5.12843563,5.12837296
407,4.11347603,1.28501067,1.28500127,1.26301634,1.26300716,39.37500000,39.37500000,118.50000000,118.50000000,3.74742842,3.74739718,5.24913350,5.24907094
408,4.12358040,1.09384166,1.09383366,1.26837707,1.26836777,40.06250000,40.06250000,119.06250000,119.06250000,3.83037639,3.83034372,5.35299780,5.35293293
409,4.13368476,0.92974826,0.92974146,1.27292240,1.27291310,40.65625000,40.65625000,119.50000000,119.50000000,3.90379357,3.90376306,5.44355646,5.44349421
410,4.14378913,0.79702165,0.79701582,1.27680933,1.27680004,41.15625000,41.15625000,119.87500000,119.87500000,3.96444082,3.96440792,5.51815564,5.51809046
411,4.15389349,0.69650943,0.69650434,1.28019786,1.28018856,41.62500000,41.62500000,120.25000000,120.25000000,4.02358341,4.02355003,5.59177507,5.59170890
412,4.16399785,0.62623007,0.62622549,1.28323710,1.28322768,42.03125000,42.03125000,120.56250000,120.56250000,4.07444525,4.07441092,5.65546260,5.65539493
413,4.17410222,0.58213745,0.58213319,1.28605556,1.28604615,42.40625000,42.40625000,120.81250000,120.81250000,4.12104702,4.12101316,5.71249653,5.71242998
414,4.18420658,0.55891651,0.55891242,1.28875494,1.28874552,42.78125000,42.78125000,121.12500000,121.12500000,4.16737175,4.16733932,5.77000623,5.76994204
415,4.19431094,0.55075146,0.55074743,1.29140854,1.29139912,43.15625000,43.15625000,121.37500000,121.37500000,4.21368027,4.21364498,5.82575269,5.82568386
416,4.20441531,0.55198123,0.55197719,1.29406166,1.29405224,43.53125000,43.53125000,121.62500000,121.62500000,4.26013422,4.26009941,5.88284354,5.88277574
417,4.21451967,0.55760911,0.55760503,1.29673541,1.29672599,43.90625000,43.90625000,121.93750000,121.93750000,4.30681372,4.30677843,5.94004633,5.93997772
418,4.22462404,0.56357187,0.56356775,1.29943132,1.29942179,44.28125000,44.28125000,122.18750000,122.18750000,4.35372496,4.35368872,5.99736887,5.99729813
419,4.23472840,0.56734369,0.56733954,1.30213869,1.30212927,44.65625000,44.65625000,122.50000000,122.50000000,4.40082884,4.40079308,6.05621923,6.05614964
420,4.24483276,0.56712073,0.56711658,1.30483866,1.30482912,45.06250000,45.06250000,122.75000000,122.75000000,4.44805431,4.44801712,6.11198507,6.11191338
421,4.25493713,0.56235797,0.56235386,1.30750954,1.30750000,45.43750000,45.43750000,123.00000000,123.00000000,4.49531746,4.49528027,6.16897101,6.16889917
422,4.26504149,0.55375542,0.55375137,1.31013346,1.31012380,45.84375000,45.84375000,123.31250000,123.31250000,4.54626417,4.54622602,6.23064010,6.23056737
423,4.27514585,0.54248602,0.54248206,1.31269777,1.31268811,46.21875000,46.21875000,123.56250000,123.56250000,4.59341288,4.59337568,6.28828030,6.28820872
424,4.28525022,0.53024693,0.53024305,1.31519830,1.31518877,46.59375000,46.59375000,123.81250000,123.81250000,4.64045334,4.64041615,6.34540634,6.34533461
425,4.29535458,0.51922695,0.51922315,1.31764114,1.31763148,46.96875000,46.96875000,124.06250000,124.06250000,4.68740511,4.68736744,6.40043387,6.40036135
426,4.30545895,0.51181926,0.51181552,1.32004356,1.32003391,47.34375000,47.34375000,124.31250000,124.31250000,4.73433256,4.73429298,6.45670591,6.45663065
427,4.31556331,0.51055284,0.51054910,1.32243431,1.32242465,47.68750000,47.68750000,124.56250000,124.56250000,4.77758503,4.77754736,6.50937442,6.50930223
428,4.32566767,0.51787749,0.51787371,1.32485378,1.32484400,48.06250000,48.06250000,124.81250000,124.81250000,4.82483387,4.82479477,6.56736290,6.56728726
429,4.33577204,0.53591837,0.53591445,1.32735157,1.32734191,48.46875000,48.46875000,125.06250000,125.06250000,4.87630415,4.87626457,6.62765016,6.62757508
430,4.34587640,0.56633783,0.56633369,1.32998514,1.32997537,48.87500000,48.87500000,125.37500000,125.37500000,4.92847300,4.92843151,6.69061750,6.69053956
431,4.35598076,0.60992208,0.60991762,1.33281481,1.33280504,49.34375000,49.34375000,125.68750000,125.68750000,4.98917866,4.98913813,6.76357882,6.76350199
432,4.36608513,0.66620041,0.66619554,1.33589828,1.33588850,49.81250000,49.81250000,126.00000000,126.00000000,5.04732323,5.04728365,6.83330002,6.83322442
433,4.37618949,0.73321729,0.73321192,1.33928418,1.33927441,50.37500000,50.37500000,126.37500000,126.37500000,5.11834669,5.11830664,6.91713947,6.91706356
434,4.38629385,0.80738298,0.80737708,1.34300399,1.34299421,51.00000000,51.00000000,126.75000000,126.75000000,5.19868040,5.19863939,7.01192218,7.01184553
435,4.39639822,0.88357530,0.88356884,1.34706557,1.34705567,51.65625000,51.65625000,127.18750000,127.18750000,5.28079557,5.28075409,7.11114626,7.11106715
436,4.40650258,0.95562556,0.95561857,1.35144818,1.35143828,52.40625000,52.40625000,127.62500000,127.62500000,5.37618446,5.37614107,7.22254657,7.22246541
437,4.41660695,1.01708281,1.01707537,1.35610199,1.35609198,53.21875000,53.21875000,128.12500000,128.12500000,5.48093128,5.48088932,7.34620572,7.34612699
438,4.42671131,1.06219812,1.06219035,1.36095107,1.36094105,54.06250000,54.06250000,128.62500000,128.62500000,5.58707666,5.58703279,7.46916403,7.46908165
439,4.43681567,1.08691725,1.08690930,1.36590171,1.36589170,54.93750000,54.93750000,129.25000000,129.25000000,5.70201349,5.70197153,7.60717657,7.60709711
440,4.44692004,1.08963517,1.08962720,1.37085354,1.37084353,55.81250000,55.81250000,129.75000000,129.75000000,5.81367779,5.81363344,7.73555715,7.73547507
441,4.45702440,1.07150347,1.07149563,1.37571180,1.37570179,56.71875000,56.71875000,130.25000000,130.25000000,5.92943382,5.92938900,7.87017271,7.87008959
442,4.46712876,1.03617783,1.03617025,1.38039935,1.38038933,57.59375000,57.59375000,130.75000000,130.75000000,6.04502201,6.04497528,8.00303446,8.00294851
443,4.47723313,0.98903982,0.98903259,1.38486362,1.38485348,58.43750000,58.43750000,131.25000000,131.25000000,6.15226507,6.15221930,8.12784197,8.12775789
444,4.48733749,0.93606659,0.93605975,1.38907909,1.38906896,59.25000000,59.25000000,131.62500000,131.62500000,6.25885391,6.25880623,8.24791906,8.24783303
445,4.49744186,0.88262912,0.88262266,1.39304519,1.39303493,60.00000000,60.00000000,132.12500000,132.12500000,6.35680342,6.35675621,8.36229869,8.36221119
446,4.50754622,0.83250282,0.83249673,1.39677751,1.39676726,60.75000000,60.75000000,132.50000000,132.50000000,6.45404530,6.45399809,8.47450615,8.47441838
447,4.51765058,0.78734670,0.78734094,1.40029955,1.40028930,61.43750000,61.43750000,132.87500000,132.87500000,6.54267550,6.54262686,8.57422618,8.57413811
448,4.52775495,0.74672257,0.74671711,1.40363240,1.40362215,62.12500000,62.12500000,133.25000000,133.25000000,6.63071299,6.63066292,8.67461655,8.67452545
449,4.53785931,0.70861866,0.70861348,1.40678811,1.40677786,62.75000000,62.75000000,133.62500000,133.62500000,6.71417999,6.71412849,8.77063475,8.77054253
450,4.54796367,0.67029209,0.67028719,1.40976655,1.40975618,63.37500000,63.37500000,133.87500000,133.87500000,6.79704905,6.79699707,8.86496064,8.86486760
451,4.55806804,0.62918943,0.62918483,1.41255617,1.41254580,63.96875000,63.96875000,134.25000000,134.25000000,6.87521410,6.87516165,8.95490264,8.95480781
452,4.56817240,0.58369694,0.58369267,1.41513824,1.41512787,64.50000000,64.50000000,134.50000000,134.50000000,6.94449568,6.94444370,9.03238827,9.03229678
453,4.57827677,0.53355464,0.53355074,1.41749346,1.41748309,65.00000000,65.00000000,134.75000000,134.75000000,7.00878239,7.00872803,9.10246727,9.10237157
454,4.58838113,0.47987292,0.47986941,1.41960692,1.41959655,65.43750000,65.43750000,135.00000000,135.00000000,7.06795406,7.06789875,9.17054501,9.17044792
455,4.59848549,0.42481667,0.42481356,1.42147386,1.42146349,65.87500000,65.87500000,135.12500000,135.12500000,7.12195015,7.12189722,9.22828427,9.22819018
456,4.60858986,0.37106664,0.37106393,1.42310095,1.42309058,66.18750000,66.18750000,135.37500000,135.37500000,7.16671419,7.16666079,9.28174631,9.28165139
457,4.61869422,0.32124503,0.32124268,1.42450655,1.42449617,66.50000000,66.50000000,135.50000000,135.50000000,7.20635509,7.20630360,9.32509090,9.32499837
458,4.62879858,0.27744124,0.27743921,1.42571783,1.42570746,66.75000000,66.75000000,135.62500000,135.62500000,7.24099493,7.24094248,9.36424762,9.36415377
459,4.63890295,0.24092768,0.24092591,1.42676735,1.42675698,67.00000000,67.00000000,135.75000000,135.75000000,7.27077770,7.27072620,9.39665426,9.39656169
460,4.64900731,0.21203406,0.21203251,1.42768908,1.42767870,67.18750000,67.18750000,135.87500000,135.87500000,7.29586220,7.29581070,9.42551526,9.42542253
461,4.65911168,0.19048749,0.19048610,1.42851532,1.42850482,67.37500000,67.37500000,136.00000000,136.00000000,7.32047749,7.32042360,9.45350082,9.45340495
462,4.66921604,0.17526687,0.17526558,1.42927384,1.42926347,67.56250000,67.56250000,136.00000000,136.00000000,7.34476709,7.34471273,9.48086369,9.48076715
463,4.67932040,0.16511492,0.16511372,1.42998695,1.42997646,67.68750000,67.68750000,136.12500000,136.12500000,7.36475849,7.36470652,9.50547213,9.50537965
464,4.68942477,0.15867077,0.15866961,1.43067074,1.43066025,67.87500000,67.87500000,136.25000000,136.25000000,7.38869810,7.38864326,9.53214163,9.53204646
465,4.69952913,0.15469013,0.15468900,1.43133593,1.43132544,68.00000000,68.00000000,136.25000000,136.25000000,7.40438795,7.40433502,9.54809132,9.54799754
466,4.70963349,0.15211617,0.15211505,1.43198872,1.43197823,68.18750000,68.18750000,136.37500000,136.37500000,7.42819548,7.42814207,9.57444629,9.57435185
467,4.71973786,0.15012212,0.15012102,1.43263149,1.43262100,68.31250000,68.31250000,136.37500000,136.37500000,7.44379568,7.44373894,9.59016570,9.59006588
468,4.72984222,0.14811140,0.14811031,1.43326426,1.43325377,68.43750000,68.43750000,136.50000000,136.50000000,7.46343851,7.46338320,9.61402989,9.61393282
469,4.73994659,0.14569473,0.14569366,1.43388546,1.43387496,68.56250000,68.56250000,136.50000000,136.50000000,7.47894239,7.47888708,9.63102364,9.63092663
470,4.75005095,0.14265909,0.14265805,1.43449235,1.43448186,68.75000000,68.75000000,136.62500000,136.62500000,7.50256824,7.50251484,9.65691291,9.65682035
471,4.76015531,0.13892383,0.13892281,1.43508220,1.43507171,68.87500000,68.87500000,136.75000000,136.75000000,7.51793146,7.51787758,9.67511465,9.67501930
472,4.77025968,0.13454707,0.13454609,1.43565214,1.43564165,69.00000000,69.00000000,136.75000000,136.75000000,7.53729439,7.53724051,9.69537320,9.69527792
473,4.78036404,0.12969335,0.12969240,1.43620038,1.43618989,69.12500000,69.12500000,136.87500000,136.87500000,7.55246019,7.55240440,9.71470674,9.71460895
474,4.79046840,0.12454278,0.12454187,1.43672585,1.43671536,69.25000000,69.25000000,136.87500000,136.87500000,7.56751108,7.56745672,9.72926585,9.72916989
475,4.80057277,0.11931003,0.11930915,1.43722808,1.43721759,69.37500000,69.37500000,137.00000000,137.00000000,7.58654881,7.58649302,9.75191861,9.75182174
476,4.81067713,0.11423153,0.11423069,1.43770790,1.43769741,69.43750000,69.43750000,137.00000000,137.00000000,7.59317255,7.59311819,9.75855051,9.75845440
477,4.82078149,0.10951732,0.10951652,1.43816698,1.43815649,69.56250000,69.56250000,137.00000000,137.00000000,7.61199999,7.61194563,9.77927209,9.77917594
478,4.83088586,0.10532990,0.10532913,1.43860769,1.43859708,69.68750000,69.68750000,137.12500000,137.12500000,7.62663651,7.62658024,9.79608080,9.79598324
479,4.84099022,0.10177286,0.10177211,1.43903255,1.43902194,69.75000000,69.75000000,137.12500000,137.12500000,7.63709068,7.63703203,9.80747035,9.80736863
480,4.85109459,0.09889066,0.09888994,1.43944442,1.43943393,69.87500000,69.87500000,137.25000000,137.25000000,7.65158272,7.65152788,9.82400401,9.82390716
481,4.86119895,0.09667604,0.09667533,1.43984640,1.43983579,69.93750000,69.93750000,137.25000000,137.25000000,7.66192293,7.66186810,9.83671925,9.83662345
482,4.87130331,0.09508490,0.09508421,1.44024086,1.44023025,70.06250000,70.06250000,137.25000000,137.25000000,7.67633724,7.67628241,9.84999049,9.84989360
483,4.88140768,0.09405514,0.09405445,1.44063020,1.44061971,70.12500000,70.12500000,137.37500000,137.37500000,7.68662167,7.68656492,9.86414336,9.86404398
484,4.89151204,0.09363355,0.09363286,1.44101703,1.44100654,70.25000000,70.25000000,137.37500000,137.37500000,7.70100355,7.70094872,9.87732032,9.87722447
485,4.90161640,0.09369320,0.09369251,1.44140327,1.44139278,70.31250000,70.31250000,137.50000000,137.50000000,7.71128035,7.71122265,9.89145154,9.89135089
486,4.91172077,0.09433354,0.09433285,1.44179142,1.44178092,70.43750000,70.43750000,137.50000000,137.50000000,7.72568274,7.72562504,9.90618688,9.90608838
487,4.92182513,0.09569511,0.09569441,1.44218433,1.44217384,70.50000000,70.50000000,137.50000000,137.50000000,7.73599911,7.73594427,9.91724905,9.91715203
488,4.93192950,0.09803268,0.09803196,1.44258606,1.44257545,70.62500000,70.62500000,137.62500000,137.62500000,7.75048542,7.75043011,9.93366623,9.93356966
489,4.94203386,0.10174197,0.10174122,1.44300210,1.44299150,70.68750000,70.68750000,137.62500000,137.62500000,7.76093626,7.76087999,9.94651116,9.94641333
490,4.95213822,0.10738174,0.10738095,1.44344032,1.44342971,70.81250000,70.81250000,137.75000000,137.75000000,7.77562666,7.77557278,9.96326440,9.96316960
491,4.96224259,0.11568265,0.11568180,1.44391143,1.44390082,70.87500000,70.87500000,137.75000000,137.75000000,7.78638029,7.78632689,9.97504392,9.97494861
492,4.97234695,0.12753027,0.12752934,1.44442976,1.44441915,71.00000000,71.00000000,137.87500000,137.87500000,7.80151320,7.80145645,9.99412293,9.99402228
493,4.98245131,0.14390693,0.14390587,1.44501340,1.44500279,71.18750000,71.18750000,137.87500000,137.87500000,7.82524872,7.82519150,10.01642953,10.01632926
494,4.99255568,0.16577869,0.16577748,1.44568443,1.44567382,71.31250000,71.31250000,138.00000000,138.00000000,7.84121943,7.84115934,10.03693104,10.03682816
495,5.00266004,0.19392288,0.19392147,1.44646788,1.44645727,71.50000000,71.50000000,138.12500000,138.12500000,7.86605597,7.86599827,10.06425256,10.06415260
496,5.01276441,0.22870571,0.22870404,1.44738984,1.44737923,71.75000000,71.75000000,138.25000000,138.25000000,7.89991999,7.89986134,10.10181078,10.10170962
497,5.02286877,0.26984512,0.26984315,1.44847548,1.44846487,72.00000000,72.00000000,138.37500000,138.37500000,7.93469667,7.93464041,10.14087259,10.14077440
498,5.03297313,0.31621171,0.31620940,1.44974518,1.44973457,72.31250000,72.31250000,138.50000000,138.50000000,7.97464943,7.97459030,10.18367396,10.18357308
499,5.04307750,0.36574132,0.36573865,1.45121086,1.45120013,72.62500000,72.62500000,138.62500000,138.62500000,8.01571560,8.01565838,10.22990504,10.22980548
500,5.05318186,0.41550661,0.41550357,1.45287251,1.45286191,73.06250000,73.06250000,138.87500000,138.87500000,8.07448959,8.07443142,10.29414049,10.29403961
501,5.06328622,0.46198852,0.46198514,1.45471644,1.45470572,73.50000000,73.50000000,139.12500000,139.12500000,8.13436222,8.13430405,10.36168342,10.36158232
502,5.07339059,0.50152493,0.50152126,1.45671415,1.45670342,74.00000000,74.00000000,139.37500000,139.37500000,8.19934940,8.19929218,10.43424077,10.43414303
503,5.08349495,0.53086084,0.53085696,1.45882452,1.45881379,74.50000000,74.50000000,139.62500000,139.62500000,8.26508904,8.26502991,10.50609735,10.50599485
504,5.09359932,0.54768312,0.54767911,1.46099734,1.46098673,75.06250000,75.06250000,140.00000000,140.00000000,8.33964634,8.33958626,10.59075848,10.59065792
505,5.10370368,0.55101124,0.55100721,1.46317923,1.46316850,75.62500000,75.62500000,140.25000000,140.25000000,8.41441536,8.41435337,10.67196191,10.67185648
506,5.11380804,0.54134420,0.54134024,1.46531844,1.46530771,76.12500000,76.12500000,140.50000000,140.50000000,8.48492146,8.48485851,10.75085005,10.75074327
507,5.12391241,0.52052524,0.52052143,1.46737146,1.46736073,76.68750000,76.68750000,140.75000000,140.75000000,8.55927086,8.55920982,10.83056315,10.83045867
508,5.13401677,0.49136110,0.49135750,1.46930552,1.46929479,77.18750000,77.18750000,141.00000000,141.00000000,8.62471294,8.62464905,10.90379135,10.90368431
509,5.14412113,0.45709582,0.45709248,1.47110128,1.47109044,77.62500000,77.62500000,141.25000000,141.25000000,8.68528557,8.68522453,10.97031666,10.97021193
510,5.15422550,0.42086992,0.42086684,1.47275138,1.47274065,78.06250000,78.06250000,141.50000000,141.50000000,8.74513149,8.74506664,11.03719886,11.03708920
511,5.16432986,0.38528584,0.38528302,1.47425902,1.47424829,78.43750000,78.43750000,141.62500000,141.62500000,8.79583740,8.79577351,11.09203091,11.09192237
512,5.17443423,0.35215769,0.35215511,1.47563446,1.47562361,78.81250000,78.81250000,141.87500000,141.87500000,8.84584904,8.84578991,11.14736997,11.14726733
513,5.18453859,0.32246407,0.32246171,1.47689140,1.47688055,79.12500000,79.12500000,142.00000000,142.00000000,8.88681889,8.88675690,11.19278081,11.19267564
514,5.19464295,0.29646924,0.29646707,1.47804475,1.47803390,79.43750000,79.43750000,142.12500000,142.12500000,8.92723370,8.92716980,11.23526409,11.23515530
515,5.20474732,0.27394411,0.27394211,1.47910833,1.47909749,79.75000000,79.75000000,142.37500000,142.37500000,8.96716785,8.96710587,11.28060642,11.28050234
516,5.21485168,0.25441381,0.25441195,1.48009431,1.48008347,80.00000000,80.00000000,142.50000000,142.50000000,8.99824810,8.99818516,11.31455908,11.31445375
517,5.22495604,0.23736093,0.23735919,1.48101234,1.48100150,80.25000000,80.25000000,142.62500000,142.62500000,9.03740501,9.03734016,11.35844024,11.35833244
518,5.23506041,0.22236191,0.22236028,1.48187065,1.48185980,80.50000000,80.50000000,142.75000000,142.75000000,9.06779385,9.06772900,11.39109648,11.39098621
519,5.24516477,0.20914660,0.20914507,1.48267651,1.48266566,80.68750000,80.68750000,142.75000000,142.75000000,9.09789848,9.09783363,11.42321014,11.42310108
520,5.25526913,0.19759028,0.19758884,1.48343635,1.48342550,80.93750000,80.93750000,142.87500000,142.87500000,9.12775326,9.12768936,11.45484526,11.45473727
