,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
342,38.29888338,0.78917978,0.78917978,3.21211696,3.21211696,282.25000000,282.25000000,785.00000000,785.00000000,52.26299286,52.26299286,127.41212093,127.41212093
343,38.41086550,0.65711095,0.65711095,3.21594834,3.21594834,284.50000000,284.50000000,787.00000000,787.00000000,52.70542908,52.70542908,128.04338265,128.04338265
344,38.52284761,0.54260517,0.54260517,3.21910286,3.21910286,286.25000000,286.25000000,789.00000000,789.00000000,53.06021881,53.06021881,128.64388836,128.64388836
345,38.63482973,0.49332596,0.49332596,3.22196269,3.22196269,288.00000000,288.00000000,791.00000000,791.00000000,53.41324615,53.41324615,129.22769996,129.22769996
346,38.74681184,0.52737721,0.52737721,3.22501111,3.22501111,290.00000000,290.00000000,792.50000000,792.50000000,53.79561996,53.79561996,129.74159577,129.74159577
347,38.85879396,0.62408009,0.62408009,3.22860789,3.22860789,292.00000000,292.00000000,795.00000000,795.00000000,54.18195724,54.18195724,130.41595366,130.41595366
348,38.97077607,0.72543124,0.72543124,3.23277712,3.23277712,294.75000000,294.75000000,797.50000000,797.50000000,54.73965454,54.73965454,131.22417809,131.22417809
349,39.08275819,0.76377803,0.76377803,3.23715377,3.23715377,297.50000000,297.50000000,800.00000000,800.00000000,55.27139664,55.27139664,132.03631682,132.03631682
350,39.19474030,0.71265257,0.71265257,3.24122596,3.24122596,300.00000000,300.00000000,802.50000000,802.50000000,55.77362442,55.77362442,132.83278922,132.83278922
351,39.30672242,0.60947395,0.60947395,3.24469876,3.24469876,302.25000000,302.25000000,805.00000000,805.00000000,56.21628952,56.21628952,133.53690892,133.53690892
352,39.41870453,0.51991899,0.51991899,3.24765277,3.24765277,304.00000000,304.00000000,806.50000000,806.50000000,56.54394531,56.54394531,133.94748616,133.94748616
353,39.53068665,0.48715224,0.48715224,3.25041270,3.25041270,305.75000000,305.75000000,808.50000000,808.50000000,56.89837265,56.89837265,134.56182635,134.56182635
354,39.64266876,0.51596518,0.51596518,3.25332785,3.25332785,307.75000000,307.75000000,810.00000000,810.00000000,57.30995178,57.30995178,135.15959267,135.15959267
355,39.75465088,0.58301113,0.58301113,3.25661230,3.25661230,309.75000000,309.75000000,812.00000000,812.00000000,57.66854477,57.66854477,135.63665894,135.63665894
356,39.86663299,0.65004595,0.65004595,3.26026416,3.26026416,312.25000000,312.25000000,814.50000000,814.50000000,58.19769669,58.19769669,136.51833359,136.51833359
357,39.97861511,0.68466851,0.68466851,3.26409960,3.26409960,314.75000000,314.75000000,817.00000000,817.00000000,58.67267609,58.67267609,137.19223208,137.19223208
358,40.09059722,0.68398847,0.68398847,3.26792073,3.26792073,317.25000000,317.25000000,819.50000000,819.50000000,59.14790726,59.14790726,137.93671538,137.93671538
359,40.20257934,0.67834579,0.67834579,3.27169967,3.27169967,319.75000000,319.75000000,821.50000000,821.50000000,59.67916489,59.67916489,138.64332902,138.64332902
360,40.31456145,0.70918021,0.70918021,3.27563953,3.27563953,322.50000000,322.50000000,824.00000000,824.00000000,60.21204758,60.21204758,139.42768118,139.42768118
361,40.42654357,0.79866425,0.79866425,3.28006411,3.28006411,325.50000000,325.50000000,827.00000000,827.00000000,60.80497360,60.80497360,140.35457178,140.35457178
362,40.53852568,0.92841063,0.92841063,3.28519344,3.28519344,329.25000000,329.25000000,830.50000000,830.50000000,61.51583481,61.51583481,141.31398439,141.31398439
363,40.65050780,1.04309543,1.04309543,3.29094028,3.29094028,333.25000000,333.25000000,834.00000000,834.00000000,62.34432220,62.34432220,142.54086867,142.54086867
364,40.76248991,1.08309029,1.08309029,3.29689121,3.29689121,337.50000000,337.50000000,838.00000000,838.00000000,63.17532730,63.17532730,143.75776843,143.75776843
365,40.87447203,1.02219273,1.02219273,3.30249214,3.30249214,341.50000000,341.50000000,841.50000000,841.50000000,63.94844055,63.94844055,144.89847734,144.89847734
366,40.98645414,0.87918078,0.87918078,3.30729628,3.30729628,345.00000000,345.00000000,844.50000000,844.50000000,64.66000366,64.66000366,145.85965950,145.85965950
367,41.09843626,0.69706467,0.69706467,3.31109500,3.31109500,347.75000000,347.75000000,847.00000000,847.00000000,65.19566345,65.19566345,146.64573129,146.64573129
368,41.21041837,0.51372454,0.51372454,3.31388688,3.31388688,349.75000000,349.75000000,848.50000000,848.50000000,65.61129761,65.61129761,147.21476705,147.21476705
369,41.32240049,0.35171394,0.35171394,3.31579304,3.31579304,351.25000000,351.25000000,850.00000000,850.00000000,65.90761566,65.90761566,147.66524475,147.66524475
370,41.43438261,0.22724935,0.22724935,3.31702137,3.31702137,352.00000000,352.00000000,850.50000000,850.50000000,66.02983856,66.02983856,147.79451356,147.79451356
371,41.54636472,0.15679674,0.15679674,3.31786656,3.31786656,352.75000000,352.75000000,851.50000000,851.50000000,66.20538330,66.20538330,148.12144748,148.12144748
372,41.65834684,0.15351796,0.15351796,3.31869197,3.31869197,353.25000000,353.25000000,852.00000000,852.00000000,66.26817322,66.26817322,148.19526041,148.19526041
373,41.77032895,0.22470815,0.22470815,3.31989694,3.31989694,354.25000000,354.25000000,852.50000000,852.50000000,66.50292969,66.50292969,148.48313091,148.48313091
374,41.88231107,0.37043770,0.37043770,3.32187772,3.32187772,355.75000000,355.75000000,854.00000000,854.00000000,66.80017853,66.80017853,148.93044260,148.93044260
375,41.99429318,0.57032924,0.57032924,3.32491946,3.32491946,358.00000000,358.00000000,856.00000000,856.00000000,67.21868134,67.21868134,149.49241980,149.49241980
376,42.10627530,0.76481028,0.76481028,3.32898736,3.32898736,361.25000000,361.25000000,858.50000000,858.50000000,67.87113953,67.87113953,150.41182027,150.41182027
377,42.21825741,0.87210499,0.87210499,3.33361387,3.33361387,364.75000000,364.75000000,861.50000000,861.50000000,68.58502197,68.58502197,151.37693329,151.37693329
378,42.33023953,0.85278598,0.85280470,3.33812594,3.33812594,368.25000000,368.25000000,864.50000000,864.50000000,69.24218750,69.24218750,152.29364223,152.29364223
379,42.44222164,0.75269305,0.75279636,3.34209776,3.34209847,371.25000000,371.25000000,867.50000000,867.50000000,69.83905029,69.83907318,153.14625017,153.14632125
380,42.55420376,0.65771089,0.65820844,3.34555936,3.34556270,374.00000000,374.00000000,869.50000000,869.50000000,70.37569427,70.37571716,153.84311077,153.84325729
381,42.66618587,0.60944027,0.61127066,3.34875846,3.34877133,376.75000000,376.75000000,872.00000000,872.00000000,70.96701813,70.96714783,154.74041715,154.74106994
382,42.77816799,0.58528298,0.59037719,3.35182261,3.35186219,379.25000000,379.25000000,874.00000000,874.00000000,71.44456482,71.44490814,155.37871985,155.38059760
383,42.89015010,0.55368438,0.56422983,3.35471392,3.35480857,381.50000000,381.50000000,876.00000000,876.00000000,71.86441803,71.86520386,155.97941491,155.98385170
384,43.00213222,0.52011933,0.53580285,3.35742283,3.35759902,383.75000000,383.75000000,878.00000000,878.00000000,72.33950806,72.34098816,156.59038539,156.59865186
385,43.11411433,0.50897730,0.52429015,3.36006689,3.36032271,386.00000000,386.00000000,879.50000000,879.50000000,72.75774384,72.75990295,157.17063928,157.18266724
386,43.22609645,0.51886793,0.52529771,3.36275506,3.36304426,388.25000000,388.25000000,881.50000000,881.50000000,73.23316193,73.23560333,157.76987730,157.78344194
387,43.33807856,0.51450839,0.50780646,3.36541414,3.36566854,390.50000000,390.50000000,883.50000000,883.50000000,73.65196228,73.65412903,158.34186575,158.35384612
388,43.45006068,0.46236840,0.44684028,3.36779737,3.36797190,392.50000000,392.50000000,885.00000000,885.00000000,74.06861877,74.07010651,158.89686281,158.90504862
389,43.56204279,0.36558463,0.34976649,3.36967683,3.36977005,394.00000000,394.00000000,886.00000000,886.00000000,74.36786652,74.36865997,159.28439152,159.28877244
390,43.67402491,0.26089113,0.25027919,3.37101483,3.37105346,395.00000000,395.00000000,887.00000000,887.00000000,74.54928589,74.54961395,159.60838160,159.61019728
391,43.78600702,0.18744387,0.18232374,3.37197351,3.37198615,395.75000000,395.75000000,887.50000000,887.50000000,74.72747040,74.72756958,159.81059004,159.81116650
392,43.89798914,0.16426808,0.16242974,3.37281156,3.37281489,396.50000000,396.50000000,888.50000000,888.50000000,74.84799194,74.84801483,159.98884185,159.98896599
393,44.00997125,0.19087303,0.19037356,3.37378287,3.37378359,397.25000000,397.25000000,889.00000000,889.00000000,75.02635193,75.02635956,160.29418074,160.29421954
394,44.12195337,0.25368509,0.25358142,3.37507057,3.37507081,398.50000000,398.50000000,890.00000000,890.00000000,75.26415253,75.26416779,160.52651147,160.52654402
395,44.23393548,0.32553812,0.32551935,3.37671900,3.37671900,399.75000000,399.75000000,891.00000000,891.00000000,75.50513458,75.50513458,160.87871296,160.87871296
396,44.34591760,0.37118837,0.37118837,3.37859368,3.37859368,401.50000000,401.50000000,892.50000000,892.50000000,75.86156464,75.86156464,161.37664056,161.37664056
397,44.45789971,0.36926038,0.36926038,3.38045382,3.38045382,403.00000000,403.00000000,893.50000000,893.50000000,76.16126251,76.16126251,161.75079260,161.75079260
398,44.56988183,0.33047175,0.33047175,3.38211441,3.38211441,404.50000000,404.50000000,895.00000000,895.00000000,76.45934296,76.45934296,162.21952984,162.21952984
399,44.68186394,0.28791651,0.28791651,3.38355756,3.38355756,405.75000000,405.75000000,896.00000000,896.00000000,76.69889069,76.69889069,162.55637341,162.55637341
400,44.79384606,0.26848300,0.26848300,3.38490009,3.38490009,406.75000000,406.75000000,897.00000000,897.00000000,76.93759155,76.93759155,162.88722798,162.88722798
401,44.90582817,0.27361673,0.27361673,3.38626456,3.38626456,408.00000000,408.00000000,898.00000000,898.00000000,77.17655945,77.17655945,163.21797889,163.21797889
402,45.01781029,0.28313644,0.28313644,3.38767314,3.38767314,409.25000000,409.25000000,899.00000000,899.00000000,77.41598511,77.41598511,163.54971963,163.54971963
403,45.12979241,0.27555452,0.27555452,3.38904071,3.38904071,410.50000000,410.50000000,900.00000000,900.00000000,77.65510559,77.65510559,163.87834115,163.87834115
404,45.24177452,0.24754597,0.24754597,3.39026618,3.39026618,411.50000000,411.50000000,901.00000000,901.00000000,77.83625793,77.83625793,164.07935272,164.07935272
405,45.35375664,0.21532347,0.21532347,3.39132953,3.39132953,412.50000000,412.50000000,901.50000000,901.50000000,78.07279968,78.07279968,164.39124568,164.39124568
406,45.46573875,0.19989334,0.19989334,3.39231420,3.39231420,413.50000000,413.50000000,902.50000000,902.50000000,78.25190735,78.25190735,164.57878367,164.57878367
407,45.57772087,0.21574806,0.21574806,3.39337420,3.39337420,414.25000000,414.25000000,903.00000000,903.00000000,78.43170166,78.43170166,164.87834607,164.87834607
408,45.68970298,0.27096428,0.27096428,3.39470243,3.39470243,415.50000000,415.50000000,904.00000000,904.00000000,78.67074585,78.67074585,165.19996794,165.19996794
409,45.80168510,0.36453226,0.36453226,3.39648509,3.39648509,417.00000000,417.00000000,905.50000000,905.50000000,78.97071075,78.97071075,165.66129523,165.66129523
410,45.91366721,0.47608769,0.47608769,3.39880729,3.39880729,419.25000000,419.25000000,907.00000000,907.00000000,79.38928986,79.38928986,166.16348970,166.16348970
411,46.02564933,0.56798837,0.56798837,3.40157127,3.40157127,421.75000000,421.75000000,909.00000000,909.00000000,79.92572784,79.92572784,166.92000004,166.92000004
412,46.13763144,0.60939922,0.60939922,3.40452933,3.40452933,424.50000000,424.50000000,911.50000000,911.50000000,80.46421814,80.46421814,167.56805406,167.56805406
413,46.24961356,0.59704486,0.59704486,3.40742064,3.40742064,427.00000000,427.00000000,913.50000000,913.50000000,80.94550323,80.94550323,168.20126822,168.20126822
414,46.36159567,0.54782585,0.54782585,3.41006708,3.41006708,429.50000000,429.50000000,915.50000000,915.50000000,81.42481995,81.42481995,168.81801185,168.81801185
415,46.47357779,0.47905298,0.47905298,3.41237569,3.41237569,431.50000000,431.50000000,917.50000000,917.50000000,81.84436035,81.84436035,169.52569767,169.52569767
416,46.58555990,0.40359059,0.40359059,3.41431594,3.41431594,433.50000000,433.50000000,919.00000000,919.00000000,82.26066589,82.26066589,169.98280878,169.98280878
417,46.69754202,0.33455147,0.33455147,3.41592050,3.41592050,435.00000000,435.00000000,920.00000000,920.00000000,82.56016541,82.56016541,170.41668151,170.41668151
418,46.80952413,0.28227406,0.28227406,3.41727114,3.41727114,436.25000000,436.25000000,921.00000000,921.00000000,82.80043793,82.80043793,170.71943109,170.71943109
419,46.92150625,0.25137797,0.25137797,3.41847086,3.41847086,437.25000000,437.25000000,922.00000000,922.00000000,82.98241425,82.98241425,171.01305143,171.01305143
420,47.03348836,0.24771138,0.24771138,3.41965055,3.41965055,438.50000000,438.50000000,923.00000000,923.00000000,83.22120667,83.22120667,171.30560326,171.30560326
421,47.14547048,0.28001368,0.28001368,3.42098069,3.42098069,439.75000000,439.75000000,924.00000000,924.00000000,83.51844025,83.51844025,171.72136484,171.72136484
422,47.25745259,0.34601361,0.34601361,3.42262053,3.42262053,441.25000000,441.25000000,925.00000000,925.00000000,83.81861877,83.81861877,172.03264155,172.03264155
423,47.36943471,0.42247217,0.42247217,3.42461801,3.42461801,443.25000000,443.25000000,927.00000000,927.00000000,84.17926788,84.17926788,172.59429266,172.59429266
424,47.48141682,0.47875535,0.47875535,3.42687631,3.42687631,445.25000000,445.25000000,928.50000000,928.50000000,84.59948730,84.59948730,173.16447245,173.16447245
425,47.59339894,0.50101950,0.50101950,3.42923403,3.42923403,447.50000000,447.50000000,930.50000000,930.50000000,85.02082825,85.02082825,173.73637903,173.73637903
426,47.70538105,0.49936922,0.49936922,3.43157840,3.43157840,449.75000000,449.75000000,932.00000000,932.00000000,85.49925995,85.49925995,174.30020327,174.30020327
427,47.81736317,0.49230402,0.49230402,3.43388414,3.43388414,452.00000000,452.00000000,934.00000000,934.00000000,85.92050171,85.92050171,174.86262789,174.86262789
428,47.92934528,0.48781866,0.48781866,3.43616366,3.43616366,454.25000000,454.25000000,936.00000000,936.00000000,86.39871979,86.39871979,175.53654992,175.53654992
429,48.04132740,0.48068758,0.48068758,3.43840456,3.43840456,456.50000000,456.50000000,937.50000000,937.50000000,86.81970978,86.81970978,175.96651516,175.96651516
430,48.15330951,0.46409290,0.46409290,3.44056320,3.44056320,458.75000000,458.75000000,939.50000000,939.50000000,87.29717255,87.29717255,176.75067652,176.75067652
431,48.26529163,0.43800319,0.43801831,3.44259548,3.44259572,460.75000000,460.75000000,941.00000000,941.00000000,87.71648407,87.71649933,177.28682414,177.28685498
432,48.37727374,0.40515838,0.40524187,3.44447136,3.44447160,462.50000000,462.50000000,942.50000000,942.50000000,88.02021027,88.02022552,177.58165019,177.58169424
433,48.48925586,0.36603923,0.36644134,3.44616199,3.44616413,464.25000000,464.25000000,944.00000000,944.00000000,88.37937164,88.37939453,178.10539740,178.10550375
434,48.60123797,0.32439196,0.32587126,3.44765687,3.44766593,465.75000000,465.75000000,945.00000000,945.00000000,88.67960358,88.67967987,178.50285691,178.50326196
435,48.71322009,0.29481611,0.29893341,3.44901228,3.44904041,467.25000000,467.25000000,946.00000000,946.00000000,88.97854614,88.97881317,178.89194865,178.89331260
436,48.82520221,0.29607720,0.30460098,3.45037031,3.45043755,468.50000000,468.50000000,947.50000000,947.50000000,89.22042084,89.22110748,179.16484894,179.16821249
437,48.93718432,0.33158787,0.34426645,3.45188785,3.45201302,470.25000000,470.25000000,948.50000000,948.50000000,89.57827759,89.57949829,179.67371185,179.67985611
438,49.04916644,0.37862316,0.39100617,3.45361686,3.45379853,472.00000000,472.00000000,950.00000000,950.00000000,89.93830109,89.94010925,180.19122836,180.20021583
439,49.16114855,0.40327397,0.40848238,3.45545387,3.45565939,474.00000000,474.00000000,951.50000000,951.50000000,90.35671997,90.35875702,180.69829111,180.70841116
440,49.27313067,0.38877122,0.38336943,3.45722103,3.45740199,475.75000000,475.75000000,953.00000000,953.00000000,90.71736908,90.71915436,181.21362098,181.22252303
441,49.38511278,0.34504181,0.33250584,3.45878577,3.45890999,477.25000000,477.25000000,954.00000000,954.00000000,91.01891327,91.02015686,181.53821686,181.54437463
442,49.49709490,0.29101152,0.27823728,3.46010256,3.46016884,478.50000000,478.50000000,955.00000000,955.00000000,91.26087189,91.26151276,181.86474250,181.86800155
443,49.60907701,0.23836525,0.22979994,3.46117878,3.46120620,479.75000000,479.75000000,956.00000000,956.00000000,91.50048828,91.50074005,182.17847220,182.17980658
444,49.72105913,0.19597220,0.19189737,3.46206141,3.46207070,480.50000000,480.50000000,957.00000000,957.00000000,91.62374115,91.62384796,182.31936719,182.31986584
445,49.83304124,0.17661464,0.17544349,3.46285510,3.46285915,481.50000000,481.50000000,957.50000000,957.50000000,91.86059570,91.86064911,182.61767028,182.61789403
446,49.94502336,0.18803815,0.18897322,3.46369839,3.46370649,482.25000000,482.25000000,958.00000000,958.00000000,91.98350525,91.98359680,182.75576551,182.75617561
447,50.05700547,0.22217134,0.22651106,3.46469235,3.46472001,483.25000000,483.25000000,959.00000000,959.00000000,92.22245026,92.22274017,183.12835487,183.12975533
448,50.16898759,0.26027080,0.27145749,3.46585441,3.46593189,484.50000000,484.50000000,960.00000000,960.00000000,92.46309662,92.46389008,183.44270360,183.44655624
449,50.28096970,0.28808400,0.30939668,3.46713758,3.46730995,486.00000000,486.00000000,961.00000000,961.00000000,92.76232147,92.76403809,183.80947725,183.81798427
450,50.39295182,0.30445106,0.33370494,3.46849060,3.46879315,487.75000000,487.75000000,962.50000000,962.50000000,93.11954498,93.12263489,184.29144838,184.30653638
451,50.50493393,0.31778378,0.34375430,3.46989989,3.47031760,489.25000000,489.25000000,964.00000000,964.00000000,93.42018127,93.42440796,184.72801381,184.74878296
452,50.61691605,0.33541241,0.34346963,3.47138405,3.47183728,491.00000000,491.00000000,965.00000000,965.00000000,93.72164917,93.72625732,185.03323119,185.05577970
453,50.72889816,0.35431743,0.33911652,3.47294831,3.47333431,492.50000000,492.50000000,966.50000000,966.50000000,94.02401733,94.02795410,185.47490217,185.49414162
454,50.84088028,0.36248271,0.33336544,3.47454500,3.47480297,494.00000000,494.00000000,967.50000000,967.50000000,94.32679749,94.32943726,185.84965197,185.86252833
455,50.95286239,0.35116705,0.32317527,3.47608852,3.47622347,495.50000000,495.50000000,969.00000000,969.00000000,94.62912750,94.63051605,186.28799384,186.29474364
456,51.06484451,0.32506211,0.30689074,3.47751427,3.47756934,497.00000000,497.00000000,970.00000000,970.00000000,94.93032837,94.93089294,186.65138215,186.65410450
457,51.17682662,0.29834152,0.28976633,3.47881985,3.47883749,498.50000000,498.50000000,971.00000000,971.00000000,95.23036957,95.23055267,187.00718687,187.00808047
458,51.28880874,0.27995423,0.27692424,3.48004246,3.48004675,499.75000000,499.75000000,972.00000000,972.00000000,95.52963257,95.52967834,187.42582129,187.42601854
459,51.40079085,0.26367241,0.26285892,3.48119140,3.48119211,501.00000000,501.00000000,973.00000000,973.00000000,95.77083588,95.77086639,187.72721074,187.72728821
460,51.51277297,0.23556309,0.23539508,3.48221540,3.48221564,502.00000000,502.00000000,974.00000000,974.00000000,95.95347595,95.95347595,187.97803865,187.97802415
461,51.62475508,0.19315633,0.19312695,3.48305345,3.48305345,503.00000000,503.00000000,975.00000000,975.00000000,96.13422394,96.13422394,188.21911828,188.21911828
462,51.73673720,0.15490476,0.15490476,3.48372388,3.48372388,503.75000000,503.75000000,975.50000000,975.50000000,96.31324768,96.31324768,188.45132895,188.45132895
463,51.84871931,0.14679096,0.14679096,3.48435807,3.48435807,504.50000000,504.50000000,976.00000000,976.00000000,96.43454742,96.43454742,188.56910392,188.56910392
464,51.96070143,0.17796422,0.17796422,3.48512506,3.48512506,505.25000000,505.25000000,976.50000000,976.50000000,96.61462402,96.61462402,188.80534597,188.80534597
465,52.07268354,0.23009114,0.23009114,3.48611474,3.48611474,506.50000000,506.50000000,977.50000000,977.50000000,96.85441589,96.85441589,189.09471137,189.09471137
466,52.18466566,0.27211842,0.27211842,3.48728251,3.48728251,507.75000000,507.75000000,978.50000000,978.50000000,97.09609985,97.09609985,189.39211017,189.39211017
467,52.29664777,0.28711871,0.28711871,3.48851228,3.48851228,509.00000000,509.00000000,979.50000000,979.50000000,97.33849335,97.33849335,189.76164586,189.76164586
468,52.40862989,0.28377877,0.28377877,3.48972487,3.48972487,510.50000000,510.50000000,980.50000000,980.50000000,97.63812256,97.63812256,190.10113152,190.10113152
469,52.52061200,0.28075168,0.28075168,3.49092221,3.49092221,511.75000000,511.75000000,982.00000000,982.00000000,97.93772125,97.93772125,190.57934848,190.57934848
470,52.63259412,0.28279748,0.28279748,3.49212551,3.49212551,513.00000000,513.00000000,983.00000000,983.00000000,98.17999268,98.17999268,190.87478544,190.87478544
471,52.74457624,0.27636794,0.27636794,3.49329901,3.49329901,514.50000000,514.50000000,984.00000000,984.00000000,98.47943115,98.47943115,191.20845024,191.20845024
472,52.85655835,0.24893761,0.24893761,3.49435377,3.49435377,515.50000000,515.50000000,985.00000000,985.00000000,98.66283417,98.66283417,191.52503027,191.52503027
473,52.96854047,0.20831002,0.20831002,3.49523473,3.49523473,516.50000000,516.50000000,986.00000000,986.00000000,98.84442902,98.84442902,191.76147971,191.76147971
474,53.08052258,0.17926698,0.17927509,3.49599099,3.49599099,517.50000000,517.50000000,986.50000000,986.50000000,99.08216095,99.08216095,192.03112988,192.03112988
475,53.19250470,0.18456063,0.18463273,3.49676800,3.49676847,518.50000000,518.50000000,987.00000000,987.00000000,99.26271820,99.26271820,192.18968591,192.18970093
476,53.30448681,0.23210015,0.23249136,3.49774337,3.49774528,519.50000000,519.50000000,988.00000000,988.00000000,99.44538116,99.44541168,192.42914251,192.42926780
477,53.41646893,0.31171610,0.31338840,3.49905014,3.49905920,521.00000000,521.00000000,989.50000000,989.50000000,99.74654388,99.74663544,192.90719419,192.90763089
478,53.52845104,0.39367605,0.39930955,3.50069737,3.50073004,523.00000000,523.00000000,991.00000000,991.00000000,100.16635132,100.16667938,193.40710481,193.40874102
479,53.64043316,0.43681005,0.45170207,3.50252128,3.50261593,525.00000000,525.00000000,992.50000000,992.50000000,100.58811951,100.58914948,193.98575933,193.99060074
480,53.75241527,0.41450925,0.44518643,3.50424838,3.50447083,527.00000000,527.00000000,994.50000000,994.50000000,100.95154572,100.95392609,194.44681806,194.45809428
481,53.86439739,0.33727107,0.38577580,3.50565076,3.50607491,529.00000000,529.00000000,996.00000000,996.00000000,101.36907196,101.37363434,195.00015931,195.02166817
482,53.97637950,0.24480115,0.30157366,3.50666642,3.50732613,530.50000000,530.50000000,997.00000000,997.00000000,101.66753387,101.67463684,195.31080075,195.34426095
483,54.08836162,0.17661291,0.22066319,3.50739765,3.50823998,531.50000000,531.50000000,998.00000000,998.00000000,101.84793854,101.85705566,195.60569175,195.64847666
484,54.20034373,0.15218774,0.16313885,3.50802660,3.50891399,532.50000000,532.50000000,998.50000000,998.50000000,102.08478546,102.09438324,195.85796219,195.90302429
485,54.31232585,0.17253888,0.14546481,3.50873804,3.50951385,533.00000000,533.00000000,999.00000000,999.00000000,102.14999390,102.15839386,195.93053816,195.96994761
486,54.42430796,0.22910047,0.17771938,3.50968075,3.51024532,534.00000000,534.00000000,1000.00000000,1000.00000000,102.39030457,102.39643097,196.34573765,196.37444224
487,54.53629008,0.30461794,0.25039811,3.51093173,3.51127362,535.00000000,535.00000000,1001.00000000,1001.00000000,102.57645416,102.58017731,196.59185049,196.60926861
488,54.64827219,0.37012244,0.32863500,3.51244879,3.51262045,536.50000000,536.50000000,1002.00000000,1002.00000000,102.88062286,102.88247681,196.92244129,196.93114606
489,54.76025431,0.39461807,0.37004149,3.51406264,3.51413369,538.50000000,538.50000000,1003.50000000,1003.50000000,103.30099487,103.30179596,197.47630817,197.47998521
490,54.87223642,0.36805826,0.35654101,3.51556492,3.51558900,540.00000000,540.00000000,1005.00000000,1005.00000000,103.60520172,103.60547638,197.95291480,197.95418765
491,54.98421854,0.31204231,0.30774604,3.51683593,3.51684260,541.50000000,541.50000000,1006.00000000,1006.00000000,103.90693665,103.90701294,198.26635630,198.26670507
492,55.09620065,0.25994726,0.25867045,3.51789260,3.51789403,543.00000000,543.00000000,1007.00000000,1007.00000000,104.20636749,104.20640564,198.64277845,198.64288559
493,55.20818277,0.22797626,0.22767635,3.51881742,3.51881766,544.00000000,544.00000000,1008.00000000,1008.00000000,104.38925934,104.38925934,198.86778173,198.86780038
494,55.32016488,0.21127677,0.21122199,3.51967287,3.51967287,545.00000000,545.00000000,1009.00000000,1009.00000000,104.57144928,104.57144928,199.16475841,199.16475841
495,55.43214700,0.20510672,0.20509968,3.52050138,3.52050138,546.00000000,546.00000000,1009.50000000,1009.50000000,104.81091309,104.81091309,199.41753411,199.41753411
496,55.54412911,0.21758292,0.21758292,3.52137876,3.52137876,547.00000000,547.00000000,1010.50000000,1010.50000000,104.99337769,104.99337769,199.71491960,199.71491960
497,55.65611123,0.25370541,0.25370541,3.52239966,3.52239966,548.50000000,548.50000000,1011.50000000,1011.50000000,105.29262543,105.29262543,200.00901835,200.00901835
498,55.76809334,0.29312378,0.29312378,3.52357697,3.52357697,550.00000000,550.00000000,1012.50000000,1012.50000000,105.59370422,105.59370422,200.38628019,200.38628019
499,55.88007546,0.29940759,0.29941745,3.52477694,3.52477694,551.00000000,551.00000000,1014.00000000,1014.00000000,105.77986908,105.77986908,200.69889774,200.69889774
500,55.99205757,0.25748438,0.25756781,3.52580690,3.52580714,552.50000000,552.50000000,1015.00000000,1015.00000000,106.07939148,106.07939148,201.06690672,201.06692281
501,56.10403969,0.19211334,0.19254532,3.52657366,3.52657580,553.50000000,553.50000000,1015.50000000,1015.50000000,106.31844330,106.31845856,201.38854874,201.38862876
502,56.21602180,0.14366411,0.14545337,3.52714610,3.52715540,554.00000000,554.00000000,1016.50000000,1016.50000000,106.38244629,106.38256073,201.52707589,201.52758896
503,56.32800392,0.13438925,0.14016942,3.52768040,3.52771258,555.00000000,555.00000000,1017.00000000,1017.00000000,106.61893463,106.61929321,201.75846868,201.76010223
504,56.43998604,0.16136648,0.17577382,3.52832079,3.52841020,555.50000000,555.50000000,1017.50000000,1017.50000000,106.68372345,106.68473053,201.90044213,201.90506383
505,56.55196815,0.20899016,0.23626303,3.52914834,3.52934575,557.00000000,557.00000000,1018.50000000,1018.50000000,106.98119354,106.98339844,202.17693611,202.18707088
506,56.66395027,0.25804058,0.29594544,3.53016829,3.53051567,558.50000000,558.50000000,1019.50000000,1019.50000000,107.28082275,107.28474426,202.53969779,202.55759526
507,56.77593238,0.28907649,0.32444233,3.53130865,3.53179550,560.00000000,560.00000000,1021.00000000,1021.00000000,107.58192444,107.58739471,202.98595019,203.01103824
508,56.88791450,0.29036315,0.30488545,3.53245187,3.53299570,561.50000000,561.50000000,1022.00000000,1022.00000000,107.88308716,107.88921356,203.35302637,203.38104560
509,56.99989661,0.26833364,0.25323094,3.53350616,3.53399062,562.50000000,562.50000000,1023.00000000,1023.00000000,108.12562561,108.13111115,203.68449624,203.70953931
510,57.11187873,0.24733108,0.21155573,3.53447604,3.53482032,563.50000000,563.50000000,1024.00000000,1024.00000000,108.30960846,108.31349182,203.98156135,203.99932009
511,57.22386084,0.25289310,0.21491700,3.53546596,3.53566146,564.50000000,564.50000000,1025.00000000,1025.00000000,108.49383545,108.49604797,204.20028147,204.21036545
512,57.33584296,0.28980084,0.26330928,3.53659797,3.53669000,566.00000000,566.00000000,1026.00000000,1026.00000000,108.79506683,108.79613495,204.56344525,204.56826925
513,57.44782507,0.33576908,0.32460878,3.53790689,3.53795552,567.50000000,567.50000000,1027.00000000,1027.00000000,109.09840393,109.09896088,204.93464700,204.93718404
