,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
133,8.81288190,0.01991746,0.01991746,0.88079441,0.88079441,3.56054688,3.56054688,139.87500000,139.87500000,0.20067251,0.20067251,0.85783274,0.85783274
134,8.87913665,0.02006720,0.02006720,0.88109386,0.88109386,3.56250000,3.56250000,139.87500000,139.87500000,0.20092767,0.20092767,0.85881599,0.85881599
135,8.94539141,0.02021694,0.02021694,0.88139337,0.88139331,3.56445312,3.56445312,139.87500000,139.87500000,0.20118307,0.20118302,0.86033087,0.86033058
136,9.01164616,0.02036668,0.02036668,0.88169283,0.88169283,3.56640625,3.56640625,140.00000000,140.00000000,0.20130616,0.20130616,0.86128102,0.86128102
137,9.07790091,0.02051642,0.02051642,0.88199234,0.88199228,3.56835938,3.56835938,140.00000000,140.00000000,0.20156175,0.20156170,0.86226557,0.86226537
138,9.14415566,0.02066616,0.02066616,0.88229179,0.88229179,3.56835938,3.56835938,140.12500000,140.12500000,0.20168492,0.20168492,0.86428464,0.86428464
139,9.21041041,0.02081589,0.02081589,0.88259125,0.88259125,3.57031250,3.57031250,140.12500000,140.12500000,0.20194063,0.20194063,0.86527117,0.86527117
140,9.27666516,0.02096563,0.02096563,0.88289076,0.88289070,3.57226562,3.57226562,140.12500000,140.12500000,0.20219663,0.20219655,0.86625808,0.86625766
141,9.34291991,0.02111537,0.02111537,0.88319021,0.88319021,3.57421875,3.57421875,140.25000000,140.25000000,0.20245261,0.20245261,0.86831808,0.86831808
142,9.40917466,0.02126511,0.02126511,0.88348967,0.88348967,3.57617188,3.57617188,140.25000000,140.25000000,0.20270877,0.20270877,0.86930595,0.86930595
143,9.47542942,0.02141485,0.02141485,0.88378918,0.88378918,3.57812500,3.57812500,140.37500000,140.37500000,0.20283219,0.20283219,0.87026271,0.87026271
144,9.54168417,0.02156459,0.02156459,0.88408864,0.88408864,3.58007812,3.58007812,140.37500000,140.37500000,0.20308851,0.20308851,0.87179036,0.87179036
145,9.60793892,0.02171432,0.02171432,0.88438815,0.88438809,3.58007812,3.58007812,140.50000000,140.50000000,0.20321201,0.20321196,0.87328934,0.87328895
146,9.67419367,0.02186406,0.02186406,0.88468760,0.88468760,3.58203125,3.58203125,140.50000000,140.50000000,0.20346852,0.20346852,0.87427960,0.87427960
147,9.74044842,0.02201380,0.02201380,0.88498706,0.88498706,3.58398438,3.58398438,140.62500000,140.62500000,0.20372525,0.20372525,0.87635479,0.87635479
148,9.80670317,0.02216354,0.02216354,0.88528657,0.88528651,3.58593750,3.58593750,140.62500000,140.62500000,0.20398213,0.20398208,0.87734695,0.87734656
149,9.87295792,0.02231328,0.02231328,0.88558602,0.88558602,3.58789062,3.58789062,140.75000000,140.75000000,0.20423914,0.20423914,0.87888333,0.87888333
150,9.93921267,0.02246302,0.02246302,0.88588554,0.88588548,3.58984375,3.58984375,140.75000000,140.75000000,0.20436281,0.20436276,0.87984689,0.87984660
151,10.00546742,0.02261275,0.02261275,0.88618499,0.88618499,3.59179688,3.59179688,140.87500000,140.87500000,0.20462006,0.20462006,0.88138632,0.88138632
152,10.07172218,0.02276249,0.02276249,0.88648444,0.88648444,3.59179688,3.59179688,140.87500000,140.87500000,0.20474373,0.20474373,0.88235144,0.88235144
153,10.13797693,0.02291223,0.02291223,0.88678396,0.88678390,3.59375000,3.59375000,141.00000000,141.00000000,0.20500115,0.20500115,0.88444184,0.88444174
154,10.20423168,0.02306197,0.02306197,0.88708341,0.88708341,3.59570312,3.59570312,141.00000000,141.00000000,0.20525864,0.20525864,0.88543769,0.88543769
155,10.27048643,0.02321171,0.02321171,0.88738286,0.88738286,3.59765625,3.59765625,141.12500000,141.12500000,0.20551638,0.20551638,0.88698378,0.88698378
156,10.33674118,0.02336145,0.02336145,0.88768238,0.88768238,3.59960938,3.59960938,141.12500000,141.12500000,0.20577416,0.20577416,0.88853141,0.88853141
157,10.40299593,0.02351119,0.02351119,0.88798183,0.88798183,3.60156250,3.60156250,141.25000000,141.25000000,0.20589812,0.20589812,0.88950196,0.88950196
158,10.46925068,0.02366092,0.02366092,0.88828135,0.88828129,3.60351562,3.60351562,141.25000000,141.25000000,0.20615619,0.20615615,0.89050019,0.89049989
159,10.53550543,0.02381066,0.02381066,0.88858080,0.88858080,3.60546875,3.60546875,141.37500000,141.37500000,0.20641436,0.20641436,0.89260555,0.89260555
160,10.60176018,0.02396040,0.02396040,0.88888025,0.88888025,3.60546875,3.60546875,141.37500000,141.37500000,0.20653835,0.20653835,0.89357863,0.89357863
161,10.66801494,0.02411014,0.02411014,0.88917977,0.88917971,3.60742188,3.60742188,141.50000000,141.50000000,0.20679680,0.20679675,0.89513464,0.89513434
162,10.73426969,0.02425988,0.02425988,0.88947922,0.88947922,3.60937500,3.60937500,141.62500000,141.62500000,0.20705530,0.20705530,0.89724853,0.89724853
163,10.80052444,0.02440962,0.02440962,0.88977873,0.88977867,3.61132812,3.61132812,141.62500000,141.62500000,0.20731397,0.20731391,0.89825144,0.89825108
164,10.86677919,0.02455935,0.02455935,0.89007819,0.89007819,3.61328125,3.61328125,141.75000000,141.75000000,0.20743813,0.20743813,0.89922865,0.89922865
165,10.93303394,0.02470909,0.02470909,0.89037764,0.89037764,3.61523438,3.61523438,141.75000000,141.75000000,0.20769697,0.20769697,0.90079088,0.90079088
166,10.99928869,0.02485883,0.02485883,0.89067715,0.89067709,3.61718750,3.61718750,141.87500000,141.87500000,0.20795600,0.20795596,0.90235501,0.90235481
167,11.06554344,0.02500857,0.02500857,0.89097661,0.89097661,3.61914062,3.61914062,141.87500000,141.87500000,0.20821509,0.20821509,0.90335906,0.90335906
168,11.13179819,0.02515831,0.02515831,0.89127612,0.89127606,3.61914062,3.61914062,142.00000000,142.00000000,0.20833947,0.20833942,0.90546464,0.90546434
169,11.19805295,0.02530805,0.02530805,0.89157557,0.89157557,3.62109375,3.62109375,142.12500000,142.12500000,0.20859881,0.20859881,0.90703452,0.90703452
170,11.26430770,0.02545778,0.02545778,0.89187503,0.89187503,3.62304688,3.62304688,142.12500000,142.12500000,0.20885827,0.20885827,0.90804188,0.90804188
171,11.33056245,0.02560752,0.02560752,0.89217454,0.89217448,3.62500000,3.62500000,142.25000000,142.25000000,0.20898275,0.20898271,0.90959170,0.90959140
172,11.39681720,0.02575726,0.02575726,0.89247400,0.89247400,3.62695312,3.62695312,142.37500000,142.37500000,0.20924242,0.20924242,0.91116638,0.91116638
173,11.46307195,0.02590700,0.02590700,0.89277345,0.89277345,3.62890625,3.62890625,142.37500000,142.37500000,0.20950225,0.20950225,0.91217573,0.91217573
174,11.52932670,0.02605674,0.02605674,0.89307296,0.89307290,3.63085938,3.63085938,142.50000000,142.50000000,0.20976219,0.20976219,0.91432131,0.91432141
175,11.59558145,0.02620648,0.02620648,0.89337242,0.89337242,3.63281250,3.63281250,142.62500000,142.62500000,0.21002229,0.21002229,0.91590165,0.91590165
176,11.66183620,0.02635621,0.02635621,0.89367193,0.89367187,3.63476562,3.63476562,142.62500000,142.62500000,0.21028253,0.21028249,0.91748388,0.91748347
177,11.72809095,0.02650595,0.02650595,0.89397138,0.89397138,3.63476562,3.63476562,142.75000000,142.75000000,0.21040721,0.21040721,0.91904645,0.91904645
178,11.79434571,0.02665569,0.02665569,0.89427084,0.89427084,3.63671875,3.63671875,142.87500000,142.87500000,0.21053191,0.21053191,0.92003928,0.92003928
179,11.86060046,0.02680543,0.02680543,0.89457035,0.89457029,3.63867188,3.63867188,142.87500000,142.87500000,0.21079245,0.21079241,0.92162706,0.92162676
180,11.92685521,0.02695517,0.02695517,0.89486980,0.89486980,3.64062500,3.64062500,143.00000000,143.00000000,0.21105306,0.21105306,0.92321612,0.92321612
181,11.99310996,0.02710491,0.02710491,0.89516932,0.89516926,3.64257812,3.64257812,143.12500000,143.12500000,0.21131389,0.21131384,0.92480749,0.92480709
182,12.05936471,0.02725464,0.02725464,0.89546877,0.89546877,3.64453125,3.64453125,143.12500000,143.12500000,0.21157478,0.21157478,0.92640016,0.92640016
183,12.12561946,0.02740438,0.02740438,0.89576823,0.89576823,3.64648438,3.64648438,143.25000000,143.25000000,0.21183585,0.21183585,0.92799494,0.92799494
184,12.19187421,0.02755412,0.02755412,0.89606774,0.89606768,3.64843750,3.64843750,143.37500000,143.37500000,0.21196079,0.21196079,0.92957221,0.92957210
185,12.25812896,0.02770386,0.02770386,0.89636719,0.89636719,3.65039062,3.65039062,143.50000000,143.50000000,0.21222201,0.21222201,0.93117087,0.93117087
186,12.32438371,0.02785360,0.02785360,0.89666665,0.89666665,3.65234375,3.65234375,143.50000000,143.50000000,0.21248344,0.21248344,0.93219154,0.93219154
187,12.39063847,0.02800334,0.02800334,0.89696616,0.89696610,3.65234375,3.65234375,143.62500000,143.62500000,0.21260844,0.21260852,0.93377468,0.93377491
188,12.45689322,0.02815307,0.02815307,0.89726561,0.89726561,3.65429688,3.65429688,143.75000000,143.75000000,0.21287009,0.21287009,0.93596053,0.93596053
189,12.52314797,0.02830281,0.02830281,0.89756513,0.89756507,3.65625000,3.65625000,143.87500000,143.87500000,0.21313182,0.21313174,0.93756713,0.93756669
190,12.58940272,0.02845255,0.02845255,0.89786458,0.89786458,3.65820312,3.65820312,143.87500000,143.87500000,0.21339370,0.21339370,0.93917569,0.93917569
191,12.65565747,0.02860229,0.02860229,0.89816403,0.89816403,3.66015625,3.66015625,144.00000000,144.00000000,0.21351889,0.21351889,0.94018356,0.94018356
192,12.72191222,0.02875203,0.02875203,0.89846355,0.89846349,3.66210938,3.66210938,144.12500000,144.12500000,0.21378103,0.21378097,0.94179554,0.94179517
193,12.78816697,0.02890177,0.02890177,0.89876300,0.89876300,3.66406250,3.66406250,144.25000000,144.25000000,0.21404317,0.21404317,0.94399538,0.94399538
194,12.85442172,0.02905150,0.02905150,0.89906251,0.89906245,3.66601562,3.66601562,144.25000000,144.25000000,0.21430559,0.21430559,0.94502439,0.94502428
195,12.92067648,0.02920124,0.02920124,0.89936197,0.89936197,3.66796875,3.66796875,144.37500000,144.37500000,0.21456800,0.21456800,0.94723001,0.94723001
196,12.98693123,0.02940828,0.02940828,0.89966202,0.89966202,3.66992188,3.66992188,144.50000000,144.50000000,0.21483092,0.21483092,0.94885232,0.94885232
197,13.05318598,0.02974195,0.02974195,0.89996397,0.89996392,3.67187500,3.67187500,144.62500000,144.62500000,0.21495743,0.21495748,0.94987600,0.94987620
198,13.11944073,0.03028276,0.03028276,0.90026981,0.90026981,3.67382812,3.67382812,144.75000000,144.75000000,0.21522298,0.21522298,0.95211302,0.95211302
199,13.18569548,0.03123122,0.03123122,0.90058368,0.90058362,3.67578125,3.67578125,144.87500000,144.87500000,0.21549197,0.21549197,0.95378797,0.95378797
200,13.25195023,0.03294844,0.03294844,0.90091312,0.90091312,3.67773438,3.67773438,145.00000000,145.00000000,0.21576764,0.21576764,0.95611248,0.95611248
201,13.31820498,0.03605455,0.03605455,0.90127188,0.90127182,3.67968750,3.67968750,145.12500000,145.12500000,0.21605583,0.21605577,0.95794621,0.95794573
202,13.38445973,0.04156338,0.04156338,0.90168333,0.90168333,3.68164062,3.68164062,145.25000000,145.25000000,0.21636623,0.21636623,0.95996191,0.95996191
203,13.45071448,0.05105041,0.05105041,0.90218627,0.90218627,3.68554688,3.68554688,145.37500000,145.37500000,0.21671528,0.21671528,0.96229404,0.96229404
204,13.51696924,0.06683734,0.06683734,0.90284151,0.90284145,3.68945312,3.68945312,145.62500000,145.62500000,0.21726651,0.21726651,0.96636618,0.96636618
205,13.58322399,0.09215878,0.09215878,0.90374053,0.90374053,3.69335938,3.69335938,146.00000000,146.00000000,0.21792094,0.21792094,0.97189548,0.97189548
206,13.64947874,0.13125705,0.13125705,0.90501475,0.90501475,3.70117188,3.70117188,146.50000000,146.50000000,0.21887283,0.21887283,0.97937020,0.97937020
207,13.71573349,0.18933010,0.18933010,0.90684390,0.90684390,3.71289062,3.71289062,147.12500000,147.12500000,0.22033849,0.22033849,0.98946097,0.98946097
208,13.78198824,0.27226612,0.27226612,0.90946168,0.90946168,3.72851562,3.72851562,148.12500000,148.12500000,0.22242136,0.22242136,1.00491237,1.00491237
209,13.84824299,0.38616668,0.38616668,0.91315681,0.91315675,3.75195312,3.75195312,149.50000000,149.50000000,0.22539197,0.22539191,1.02695792,1.02695765
210,13.91449774,0.53654611,0.53654611,0.91826636,0.91826636,3.78320312,3.78320312,151.50000000,151.50000000,0.22940852,0.22940852,1.05780044,1.05780044
211,13.98075249,0.72739302,0.72739302,0.92516059,0.92516059,3.82617188,3.82617188,154.00000000,154.00000000,0.23493923,0.23493923,1.10008087,1.10008087
212,14.04700724,0.96018417,0.96018417,0.93421829,0.93421829,3.88476562,3.88476562,157.37500000,157.37500000,0.24248369,0.24248369,1.15761939,1.15761939
213,14.11326200,1.23306011,1.23306011,0.94579554,0.94579548,3.95898438,3.95898438,161.62500000,161.62500000,0.25227377,0.25227371,1.23422247,1.23422205
214,14.17951675,1.54037165,1.54037165,0.96019047,0.96019047,4.05468750,4.05468750,166.75000000,166.75000000,0.26484796,0.26484796,1.33353648,1.33353648
215,14.24577150,1.87275853,1.87275853,0.97761029,0.97761023,4.17578125,4.17578125,172.87500000,172.87500000,0.28060764,0.28060767,1.45967608,1.45967610
216,14.31202625,2.21782010,2.21782010,0.99814421,0.99814421,4.32031250,4.32031250,179.87500000,179.87500000,0.29995176,0.29995176,1.61707943,1.61707943
217,14.37828100,2.56130681,2.56130681,1.02174914,1.02174902,4.49218750,4.49218750,187.62500000,187.62500000,0.32310089,0.32310081,1.81045434,1.81045335
218,14.44453575,2.88863911,2.88863911,1.04824853,1.04824853,4.69140625,4.69140625,196.00000000,196.00000000,0.35040942,0.35040942,2.04172835,2.04172835
219,14.51079050,3.18648481,3.18648481,1.07734680,1.07734680,4.92578125,4.92578125,205.00000000,205.00000000,0.38275763,0.38275763,2.31843095,2.31843095
220,14.57704525,3.44410718,3.44410718,1.10865474,1.10865474,5.18750000,5.18750000,214.25000000,214.25000000,0.41901225,0.41901225,2.63531555,2.63531555
221,14.64330001,3.65426774,3.65426774,1.14172280,1.14172280,5.48437500,5.48437500,223.75000000,223.75000000,0.46094120,0.46094120,3.00173877,3.00173877
222,14.70955476,3.81369916,3.81369916,1.17607808,1.17607808,5.80468750,5.80468750,233.25000000,233.25000000,0.50666028,0.50666028,3.40800896,3.40800896
223,14.77580951,3.92288720,3.92288720,1.21125853,1.21125853,6.15625000,6.15625000,242.62500000,242.62500000,0.55735117,0.55735117,3.85683097,3.85683097
224,14.84206426,3.98552458,3.98552458,1.24684119,1.24684119,6.53125000,6.53125000,251.87500000,251.87500000,0.61216509,0.61216509,4.34621530,4.34621530
225,14.90831901,4.00765841,4.00765841,1.28246248,1.28246248,6.93359375,6.93359375,261.00000000,261.00000000,0.67149478,0.67149478,4.87540225,4.87540225
226,14.97457376,3.99670442,3.99670442,1.31782913,1.31782913,7.35546875,7.35546875,269.75000000,269.75000000,0.73439461,0.73439461,5.43274220,5.43274220
227,15.04082851,3.96045395,3.96045395,1.35272074,1.35272074,7.79687500,7.79687500,278.00000000,278.00000000,0.80078715,0.80078715,6.01149346,6.01149346
228,15.10708326,3.90616815,3.90616815,1.38698304,1.38698304,8.25781250,8.25781250,286.25000000,286.25000000,0.87061685,0.87061685,6.61988835,6.61988835
229,15.17333801,3.83982915,3.83982915,1.42051649,1.42051649,8.73437500,8.73437500,294.00000000,294.00000000,0.94384801,0.94384801,7.24977063,7.24977063
230,15.23959277,3.76560473,3.76560473,1.45325875,1.45325875,9.22656250,9.22656250,301.50000000,301.50000000,1.01994038,1.01994038,7.89957580,7.89957580
231,15.30584752,3.68557521,3.68557521,1.48516643,1.48516631,9.72656250,9.72656250,308.50000000,308.50000000,1.09778416,1.09778416,8.55110574,8.55110517
232,15.37210227,3.59975927,3.59975927,1.51619673,1.51619673,10.25000000,10.25000000,315.50000000,315.50000000,1.17996025,1.17996025,9.22817324,9.22817324
233,15.43835702,3.50645015,3.50645015,1.54629314,1.54629314,10.78125000,10.78125000,322.00000000,322.00000000,1.26429236,1.26429236,9.90689115,9.90689115
234,15.50461177,3.40283342,3.40283342,1.57537532,1.57537532,11.32031250,11.32031250,328.25000000,328.25000000,1.34953928,1.34953928,10.58880052,10.58880052
235,15.57086652,3.28580699,3.28580699,1.60333776,1.60333776,11.86718750,11.86718750,334.25000000,334.25000000,1.43777120,1.43777120,11.27914264,11.27914264
236,15.63712127,3.15299842,3.15299842,1.63005638,1.63005638,12.40625000,12.40625000,340.00000000,340.00000000,1.52426219,1.52426219,11.95025445,11.95025445
237,15.70337602,3.00339811,3.00339811,1.65539992,1.65539992,12.94531250,12.94531250,345.25000000,345.25000000,1.61219299,1.61219299,12.61435528,12.61435528
238,15.76963077,2.83809399,2.83809399,1.67924798,1.67924798,13.47656250,13.47656250,350.25000000,350.25000000,1.69784236,1.69784236,13.24721310,13.24721310
239,15.83588553,2.66056034,2.66056034,1.70151067,1.70151067,13.99218750,13.99218750,355.00000000,355.00000000,1.78212821,1.78212821,13.87131679,13.87131679
240,15.90214028,2.47632834,2.47632834,1.72214544,1.72214544,14.49218750,14.49218750,359.25000000,359.25000000,1.86486316,1.86486316,14.46479068,14.46479068
241,15.96839503,2.29291322,2.29291322,1.74117255,1.74117255,14.96093750,14.96093750,363.25000000,363.25000000,1.94227099,1.94227099,15.01619613,15.01619613
242,16.03464978,2.11884739,2.11884739,1.75868261,1.75868261,15.41406250,15.41406250,366.75000000,366.75000000,2.01666546,2.01666546,15.53008086,15.53008086
243,16.10090453,1.96301159,1.96301159,1.77483809,1.77483809,15.83593750,15.83593750,370.00000000,370.00000000,2.08682132,2.08682132,16.00971819,16.00971819
244,16.16715928,1.83395690,1.83395690,1.78986955,1.78986955,16.25000000,16.25000000,373.25000000,373.25000000,2.15529394,2.15529394,16.48040156,16.48040156
245,16.23341403,1.73937807,1.73937807,1.80406773,1.80406773,16.64062500,16.64062500,376.00000000,376.00000000,2.22102904,2.22102904,16.91978018,16.91978018
246,16.29966878,1.68572437,1.68572437,1.81777191,1.81777191,17.03125000,17.03125000,379.00000000,379.00000000,2.28552389,2.28552389,17.35506972,17.35506972
247,16.36592354,1.67785010,1.67785010,1.83135688,1.83135688,17.42187500,17.42187500,381.75000000,381.75000000,2.35162616,2.35162616,17.79211464,17.79211464
248,16.43217829,1.71857407,1.71857407,1.84521556,1.84521556,17.84375000,17.84375000,384.50000000,384.50000000,2.42227769,2.42227769,18.24589611,18.24589611
249,16.49843304,1.80804706,1.80804706,1.85973716,1.85973716,18.28125000,18.28125000,387.50000000,387.50000000,2.49665475,2.49665475,18.73793709,18.73793709
250,16.56468779,1.94292447,1.94292447,1.87527966,1.87527955,18.76562500,18.76562500,390.75000000,390.75000000,2.57775712,2.57775712,19.25804491,19.25804491
251,16.63094254,2.11560550,2.11560550,1.89213598,1.89213598,19.31250000,19.31250000,394.25000000,394.25000000,2.67119932,2.67119932,19.84783881,19.84783881
252,16.69719729,2.31372249,2.31372249,1.91049778,1.91049778,19.92187500,19.92187500,398.00000000,398.00000000,2.77352071,2.77352071,20.47895506,20.47895506
253,16.76345204,2.52032892,2.52032892,1.93042016,1.93042016,20.60937500,20.60937500,402.00000000,402.00000000,2.89155364,2.89155364,21.18121927,21.18121927
254,16.82970679,2.71503724,2.71503724,1.95179713,1.95179713,21.37500000,21.37500000,406.50000000,406.50000000,3.02289605,3.02289605,21.97280294,21.97280294
255,16.89596154,2.87612620,2.87612620,1.97435367,1.97435367,22.20312500,22.20312500,411.00000000,411.00000000,3.16488266,3.16488266,22.80989871,22.80989871
256,16.96221630,2.98345901,2.98345901,1.99766052,1.99766052,23.10937500,23.10937500,415.75000000,415.75000000,3.31995940,3.31995940,23.67820395,23.67820395
257,17.02847105,3.02158968,3.02158968,2.02117348,2.02117348,24.04687500,24.04687500,420.50000000,420.50000000,3.48233604,3.48233604,24.59412551,24.59412551
258,17.09472580,2.98240885,2.98240885,2.04429150,2.04429150,25.01562500,25.01562500,425.25000000,425.25000000,3.65139675,3.65139675,25.52571173,25.52571173
259,17.16098055,2.86666011,2.86666011,2.06642675,2.06642652,25.98437500,25.98437500,429.75000000,429.75000000,3.82095885,3.82095885,26.41954831,26.41954624
260,17.22723530,2.68390436,2.68390436,2.08707094,2.08707094,26.90625000,26.90625000,433.75000000,433.75000000,3.98194480,3.98194480,27.27574362,27.27574362
261,17.29349005,2.45096638,2.45096638,2.10585117,2.10585117,27.78125000,27.78125000,437.75000000,437.75000000,4.13357449,4.13357449,28.05924770,28.05924770
262,17.35974480,2.18917546,2.18917546,2.12256145,2.12256145,28.59375000,28.59375000,441.00000000,441.00000000,4.27808952,4.27808952,28.77658227,28.77658227
263,17.42599955,1.92101850,1.92101850,2.13716912,2.13716912,29.31250000,29.31250000,444.00000000,444.00000000,4.40393114,4.40393114,29.40964999,29.40964999
264,17.49225430,1.66713927,1.66713927,2.14979815,2.14979815,29.95312500,29.95312500,446.50000000,446.50000000,4.51656723,4.51656723,29.95440439,29.95440439
265,17.55850906,1.44398276,1.44398276,2.16069555,2.16069555,30.51562500,30.51562500,448.75000000,448.75000000,4.61609411,4.61609411,30.43611397,30.43611397
266,17.62476381,1.26258908,1.26258908,2.17018819,2.17018819,31.01562500,31.01562500,450.50000000,450.50000000,4.70560980,4.70560980,30.85814843,30.85814843
267,17.69101856,1.12862622,1.12862622,2.17864180,2.17864180,31.46875000,31.46875000,452.25000000,452.25000000,4.78548384,4.78548384,31.24818079,31.24818079
268,17.75727331,1.04289466,1.04289466,2.18642426,2.18642426,31.89062500,31.89062500,453.75000000,453.75000000,4.86183786,4.86183786,31.59553668,31.59553668
269,17.82352806,1.00268915,1.00268915,2.19387865,2.19387865,32.31250000,32.31250000,455.50000000,455.50000000,4.93510628,4.93510628,31.94052763,31.94052763
270,17.88978281,1.00320955,1.00320955,2.20130944,2.20130944,32.71875000,32.71875000,457.00000000,457.00000000,5.00855350,5.00855350,32.29562701,32.29562701
271,17.95603756,1.03873007,1.03873007,2.20897508,2.20897484,33.15625000,33.15625000,458.50000000,458.50000000,5.08541727,5.08541727,32.63820717,32.63820437
272,18.02229231,1.10355547,1.10355547,2.21708894,2.21708894,33.62500000,33.62500000,460.25000000,460.25000000,5.16891146,5.16891146,33.02364706,33.02364706
273,18.08854707,1.19268802,1.19268802,2.22582603,2.22582603,34.12500000,34.12500000,462.00000000,462.00000000,5.25933838,5.25933838,33.43941496,33.43941496
274,18.15480182,1.30231228,1.30231228,2.23533154,2.23533154,34.68750000,34.68750000,464.00000000,464.00000000,5.35986900,5.35986900,33.88894797,33.88894797
275,18.22105657,1.43019176,1.43019176,2.24573231,2.24573231,35.31250000,35.31250000,466.25000000,466.25000000,5.47078896,5.47078896,34.39068417,34.39068417
276,18.28731132,1.57577740,1.57577740,2.25715041,2.25715041,36.00000000,36.00000000,468.50000000,468.50000000,5.59529924,5.59529924,34.94579901,34.94579901
277,18.35356607,1.74029957,1.74029957,2.26971507,2.26971507,36.81250000,36.81250000,471.25000000,471.25000000,5.73960114,5.73960114,35.57105516,35.57105516
278,18.41982082,1.92648268,1.92648268,2.28357387,2.28357387,37.68750000,37.68750000,474.00000000,474.00000000,5.89828444,5.89828444,36.24722163,36.24722163
279,18.48607557,2.13807621,2.13807621,2.29889965,2.29889965,38.68750000,38.68750000,477.25000000,477.25000000,6.07476521,6.07476521,36.99169157,36.99169157
280,18.55233032,2.37856451,2.37856451,2.31588864,2.31588840,39.84375000,39.84375000,480.75000000,480.75000000,6.28440857,6.28440762,37.84961708,37.84960397
281,18.61858507,2.65046472,2.65046472,2.33475208,2.33475208,41.15625000,41.15625000,484.75000000,484.75000000,6.52211332,6.52211332,38.84414670,38.84414670
282,18.68483983,2.95343347,2.95343347,2.35569715,2.35569715,42.68750000,42.68750000,489.25000000,489.25000000,6.80066156,6.80066156,39.94921220,39.94921220
283,18.75109458,3.28345655,3.28345655,2.37890077,2.37890053,44.43750000,44.43750000,494.00000000,494.00000000,7.12109184,7.12109089,41.19441869,41.19441318
284,18.81734933,3.63199364,3.63199364,2.40447664,2.40447664,46.43750000,46.43750000,499.50000000,499.50000000,7.48443317,7.48443317,42.58791208,42.58791208
285,18.88360408,3.98608571,3.98608571,2.43244767,2.43244767,48.71875000,48.71875000,505.25000000,505.25000000,7.90380383,7.90380383,44.11931549,44.11931549
286,18.94985883,4.32938374,4.32938374,2.46272159,2.46272159,51.34375000,51.34375000,511.50000000,511.50000000,8.38637352,8.38637352,45.84097166,45.84097166
287,19.01611358,4.64397094,4.64397094,2.49508214,2.49508214,54.31250000,54.31250000,518.00000000,518.00000000,8.93312740,8.93312740,47.71002413,47.71002413
288,19.08236833,4.91274535,4.91274535,2.52919650,2.52919650,57.62500000,57.62500000,525.00000000,525.00000000,9.54481983,9.54481983,49.70988857,49.70988857
289,19.14862308,5.12167112,5.12167112,2.56463885,2.56463885,61.25000000,61.25000000,532.00000000,532.00000000,10.22195911,10.22195911,51.86678810,51.86678810
290,19.21487783,5.26149445,5.26149445,2.60092306,2.60092306,65.25000000,65.25000000,539.50000000,539.50000000,10.97111320,10.97111320,54.12690738,54.12690738
291,19.28113259,5.32846726,5.32846726,2.63754296,2.63754296,69.50000000,69.50000000,547.00000000,547.00000000,11.76705837,11.76705837,56.47918514,56.47918514
292,19.34738734,5.32395429,5.32395429,2.67400646,2.67400646,74.06250000,74.06250000,554.00000000,554.00000000,12.62844086,12.62844086,58.84736891,58.84736891
293,19.41364209,5.25312174,5.25312174,2.70986223,2.70986223,78.81250000,78.81250000,561.00000000,561.00000000,13.52925587,13.52925587,61.23600547,61.23600547
294,19.47989684,5.12316348,5.12316348,2.74471188,2.74471188,83.75000000,83.75000000,568.00000000,568.00000000,14.45570946,14.45570946,63.59029955,63.59029955
295,19.54615159,4.94163332,4.94163332,2.77821279,2.77821255,88.75000000,88.75000000,574.50000000,574.50000000,15.41319847,15.41319752,65.94997290,65.94995786
296,19.61240634,4.71537436,4.71537436,2.81007171,2.81007171,93.81250000,93.81250000,581.00000000,581.00000000,16.38761520,16.38761520,68.27627729,68.27627729
297,19.67866109,4.45020778,4.45020778,2.84003782,2.84003782,98.81250000,98.81250000,586.50000000,586.50000000,17.33823776,17.33823776,70.39438722,70.39438722
298,19.74491584,4.15140171,4.15140171,2.86789823,2.86789823,103.75000000,103.75000000,592.00000000,592.00000000,18.28977013,18.28977013,72.52366035,72.52366035
299,19.81117060,3.82453478,3.82453478,2.89347911,2.89347911,108.43750000,108.43750000,597.00000000,597.00000000,19.20108223,19.20108223,74.46472986,74.46472986
300,19.87742535,3.47630342,3.47630342,2.91665339,2.91665339,112.93750000,112.93750000,601.50000000,601.50000000,20.07054901,20.07054901,76.25712967,76.25712967
301,19.94368010,3.11496129,3.11496129,2.93734980,2.93734980,117.06250000,117.06250000,605.50000000,605.50000000,20.87005424,20.87005424,77.89148404,77.89148404
302,20.00993485,2.75017392,2.75017392,2.95556188,2.95556188,120.81250000,120.81250000,609.00000000,609.00000000,21.59829712,21.59829712,79.31814060,79.31814060
303,20.07618960,2.39225169,2.39225169,2.97135162,2.97135139,124.18750000,124.18750000,612.00000000,612.00000000,22.25436592,22.25436783,80.62961171,80.62961214
304,20.14244435,2.05127393,2.05127393,2.98484612,2.98484612,127.18750000,127.18750000,614.50000000,614.50000000,22.83772087,22.83772087,81.70516622,81.70516622
305,20.20869910,1.73593249,1.73593249,2.99622869,2.99622869,129.75000000,129.75000000,617.00000000,617.00000000,23.33470345,23.33470345,82.63734138,82.63734138
