freqs, THz	a2f (lambda), THz	a2f (gamma), THz	lambdas (lambda)	lambdas (gamma)	lambda (lambda)	lambda (gamma)	wlogs (lambda), K	wlogs (gamma), K	wlog (lambda), K	wlog (gamma), K	w2s (lambda), K	w2s (gamma), K	w2 (lambda), K	w2 (gamma), K	Tc_McM (lambda), K	Tc_McM (gamma), K	Tc_AD (lambda), K	Tc_AD (gamma), K
28.603048227294	0.411184215870	0.411282121052	0.028751076641	0.028757922427	2.205078125000	2.205078125000	0.065242190386	0.065255726741	90.750000000000	90.750000000000	17017.177292135264	17020.707991466323	661.518036120584	661.502228797268	16.748283030979	16.748283030979	24.687442318794	24.687942628198
28.644036199126	0.165400234232	0.165372562500	0.011548668147	0.011546736036	2.234375000000	2.234375000000	0.026211531398	0.026206343715	96.937500000000	96.937500000000	6855.025967486183	6853.669247603290	674.257583869080	674.244693486882	17.890211419455	17.890211419455	26.370677022348	26.371211443757
28.881361326409	0.087594426968	0.087567195327	0.006065810124	0.006063924365	2.246093750000	2.246093750000	0.013783037340	0.013778330525	99.250000000000	99.250000000000	3660.436741440319	3659.186726854360	679.321952664902	679.308159779361	18.316992736360	18.316992736360	26.999764739838	27.000311910178
29.019405064726	0.061788884678	0.061942220902	0.004258452890	0.004269020730	2.251953125000	2.251953125000	0.009682647687	0.009706379077	100.812500000000	100.812500000000	2594.404152437854	2600.762828118144	682.010815247014	681.996160304203	18.605358491026	18.605358491026	27.424824008412	27.425379792895
29.040860969178	0.264050282975	0.264296110179	0.018184742061	0.018201671807	2.255859375000	2.255859375000	0.041351737904	0.041388968457	101.625000000000	101.625000000000	11095.193866033014	11105.183293688793	683.910196053791	683.900230660726	18.755308683452	18.755308683452	27.645854828071	27.646415091908
29.303884363650	0.117398787010	0.117394295254	0.008012506844	0.008012200280	2.273437500000	2.273437500000	0.018242970685	0.018241714127	106.062500000000	106.062500000000	4977.686854451225	4977.343996131738	691.974240945692	691.971609816099	19.574267426702	19.574267426702	28.853023150822	28.853607878824
29.341551214533	0.276396553847	0.276348219741	0.018839941476	0.018836646892	2.283203125000	2.283203125000	0.042902603846	0.042893787939	108.187500000000	108.187500000000	11734.226426230527	11731.815200903815	695.561670153566	695.558806131887	19.966444853047	19.966444853047	29.431103756083	29.431700199319
29.474116921909	0.037860655469	0.037837421154	0.002569078189	0.002567501598	2.300781250000	2.300781250000	0.005853981832	0.005850210226	112.937500000000	112.937500000000	1614.610233088064	1613.569971300755	703.946207755286	703.941665188614	20.843076747231	20.843076747231	30.723283932549	30.723906562778
29.660107442554	0.130333248239	0.130408108381	0.008788454222	0.008793502089	2.302734375000	2.302734375000	0.020043010751	0.020053908892	113.375000000000	113.375000000000	5593.281912340136	5596.323190726986	705.092102952612	705.086830085359	20.923819158537	20.923819158537	30.842300527750	30.842925569939
29.714155114692	0.172429735763	0.172608663379	0.011605898609	0.011617941867	2.312500000000	2.312500000000	0.026475130994	0.026501792321	115.562500000000	115.562500000000	7413.346831492374	7420.812315612771	709.047357768490	709.044258950418	21.327531215069	21.327531215069	31.437383503754	31.438020605742
29.811484436561	0.104969433744	0.104824331804	0.007042214484	0.007032479850	2.324218750000	2.324218750000	0.016071784472	0.016049076602	118.812500000000	118.812500000000	4527.779057988747	4521.381745947595	714.255908193954	714.258058033761	21.927331984774	21.927331984774	32.321506782388	32.322161801794
29.835490555047	0.123048491059	0.123005058292	0.008248464414	0.008245552931	2.332031250000	2.332031250000	0.018826780806	0.018819559200	120.687500000000	120.687500000000	5311.879877600234	5309.842338612731	717.418484183366	717.416165981857	22.273370890372	22.273370890372	32.831577904677	32.832243261054
