,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"lambda (lambda, not smooth)","lambda (gamma, not smooth)","wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
181,40.98252695,0.21197024,0.21204116,0.01034442,0.01034788,3.76171875,3.76171875,4.40234375,4.40234375,0.01958477,0.01959082,459.00000000,457.25000000,9989.69650407,9992.78544257,948.21116197,948.19394014,90.25543213,89.91132100,193.56333656,193.39002113
182,41.03095883,0.08253133,0.08253232,0.00402288,0.00402293,3.77148438,3.77148438,4.41406250,4.41406250,0.00761758,0.00761748,468.00000000,466.25000000,3894.11869702,3894.06669046,953.46426477,953.44875770,92.02514648,91.68103536,195.52151517,195.34872748
183,41.05297840,0.02813032,0.02820245,0.00137044,0.00137395,3.77539062,3.77539062,4.41796875,4.41796875,0.00259520,0.00260179,469.75000000,469.75000000,1327.99972855,1331.37130640,955.50417209,955.48867092,92.51261393,92.51261393,196.39101978,196.38857553
184,41.18537417,0.09627346,0.09622737,0.00467513,0.00467289,3.77734375,3.77734375,4.41796875,4.41796875,0.00885704,0.00885257,471.75000000,471.75000000,4559.61575420,4557.31771229,956.19884052,956.18511364,92.81051636,92.81051636,196.52395565,196.52179250
185,41.30961745,0.06848721,0.06848385,0.00331580,0.00331564,3.78125000,3.78125000,4.42187500,4.42187500,0.00628428,0.00628381,475.25000000,475.25000000,3253.41367357,3253.17198880,958.58011578,958.56522432,93.59578451,93.59578451,197.65585770,197.65350488
186,41.40435240,0.12173210,0.12181014,0.00588016,0.00588393,3.78515625,3.78515625,4.42578125,4.42578125,0.01114775,0.01115462,479.00000000,479.00000000,5796.01873694,5799.58747888,960.27561254,960.26062153,94.33430990,94.33430990,198.35153085,198.34916033
187,41.40958006,0.05538144,0.05550044,0.00267481,0.00268056,3.79101562,3.79101562,4.43359375,4.43359375,0.00507106,0.00508183,484.75000000,484.75000000,2637.20414707,2642.80370785,963.28877850,963.27568678,95.66396077,95.66396077,200.04300640,200.04092780
188,41.48087171,0.05501929,0.05485924,0.00265275,0.00264504,3.79296875,3.79296875,4.43359375,4.43359375,0.00503038,0.00501562,486.75000000,486.75000000,2624.46962278,2616.76853355,964.65666168,964.64649092,95.95962524,95.95962524,200.23794798,200.23633502
189,41.54539852,0.05235049,0.05246754,0.00252016,0.00252579,3.79492188,3.79492188,4.43750000,4.43750000,0.00477992,0.00479048,488.50000000,488.50000000,2501.04966661,2506.57829334,966.01601671,966.00187421,96.30462646,96.30462646,200.70568851,200.70344324
190,41.65116199,0.07918811,0.07924804,0.00380244,0.00380532,3.79882812,3.79882812,4.44140625,4.44140625,0.00721441,0.00721969,492.25000000,492.25000000,3792.85100927,3795.62526311,967.30966821,967.29840239,97.14406331,97.14406331,201.54422225,201.54243037
191,41.65830726,0.07091328,0.07093732,0.00340452,0.00340567,3.80273438,3.80273438,4.44531250,4.44531250,0.00645957,0.00646160,496.25000000,494.25000000,3397.09603040,3398.16196162,969.26820087,969.25838894,97.83248901,97.43820190,202.24846776,202.05346142
192,41.78010804,0.02863384,0.02867118,0.00137069,0.00137248,3.80468750,3.80468750,4.44921875,4.44921875,0.00260168,0.00260501,498.25000000,498.25000000,1375.71282215,1377.47199863,971.01902209,971.00977672,98.32814535,98.32814535,202.90991995,202.90844751
193,41.88359924,0.01319527,0.01328233,0.00063009,0.00063425,3.80664062,3.80664062,4.44921875,4.44921875,0.00119636,0.00120422,500.00000000,500.00000000,635.53706053,639.71396495,971.72715001,971.71881658,98.77522786,98.77522786,203.48285958,203.48152957
194,41.99211936,0.08262827,0.08271431,0.00393542,0.00393952,3.80664062,3.80664062,4.44921875,4.44921875,0.00747471,0.00748231,500.00000000,500.00000000,3990.02045587,3994.07399713,972.05410916,972.04792704,98.77522786,98.77522786,203.53504199,203.53405533
195,42.26789825,0.10747518,0.10748757,0.00508543,0.00508601,3.81054688,3.81250000,4.45312500,4.45312500,0.00966729,0.00966816,504.00000000,504.00000000,5223.93187441,5224.40181467,974.10431248,974.10022403,99.46289062,99.56542969,204.10000337,204.45355828
196,42.73417029,0.01015853,0.01014890,0.00047543,0.00047498,3.81640625,3.81640625,4.45703125,4.45703125,0.00090508,0.00090420,510.00000000,510.00000000,499.21181558,498.72577746,976.78203478,976.77819809,100.85449219,100.85449219,205.73480466,205.73419032
197,42.97686882,0.00974159,0.00965636,0.00045334,0.00044937,3.81640625,3.81640625,4.45703125,4.45703125,0.00086367,0.00085610,510.00000000,510.00000000,481.44130899,477.21708438,977.03754036,977.03345595,100.85449219,100.85449219,205.77571677,205.77506276
198,43.50524406,0.17704424,0.17669979,0.00813898,0.00812315,3.81835938,3.81835938,4.46093750,4.46093750,0.01553065,0.01550004,510.00000000,510.00000000,8857.31472981,8839.85818555,977.28388741,977.27764281,100.75073242,100.75073242,205.63360027,205.63260099
199,43.79102009,0.09685773,0.09680075,0.00442363,0.00442103,3.82617188,3.82617188,4.46875000,4.46875000,0.00844832,0.00844314,518.00000000,518.00000000,4877.50838423,4874.51520618,981.80502714,981.78992117,102.43652344,102.43652344,207.61843348,207.61600799
200,43.87965822,0.07424755,0.07409208,0.00338414,0.00337706,3.83007812,3.83007812,4.47265625,4.47265625,0.00646480,0.00645110,522.00000000,522.00000000,3746.48531404,3738.54540387,984.28584248,984.26925408,103.33374023,103.33374023,208.83330691,208.83063651
201,44.20391941,0.08213480,0.08203161,0.00371618,0.00371151,3.83398438,3.83398438,4.47656250,4.47656250,0.00710592,0.00709681,526.00000000,526.00000000,4175.09770699,4169.74684440,986.18715517,986.16657311,103.91153971,103.91153971,209.15372182,209.15041269
202,45.14392014,0.10087655,0.10089389,0.00446911,0.00446988,3.83789062,3.83789062,4.48046875,4.48046875,0.00856912,0.00857037,530.50000000,530.50000000,5236.82605314,5237.59377468,988.30167597,988.27843079,105.01637777,105.01637777,210.37841355,210.37466757
203,45.80580147,0.16723572,0.16764373,0.00730194,0.00731976,3.84179688,3.84179688,4.48437500,4.48437500,0.01402736,0.01406123,534.50000000,534.50000000,8809.03184844,8830.30010584,990.94754088,990.92474515,105.69946289,105.69946289,211.03140634,211.02773366
204,45.84736819,0.18159146,0.18162602,0.00792157,0.00792307,3.84960938,3.84960938,4.49218750,4.49218750,0.01521947,0.01522198,541.00000000,541.00000000,9573.89128228,9575.47061811,995.38236906,995.37035854,107.09493001,107.09493001,212.86454622,212.86260467
205,45.93463010,0.13721735,0.13722903,0.00597446,0.00597497,3.85742188,3.85742188,4.50000000,4.50000000,0.01148139,0.01148208,549.50000000,549.50000000,7248.16236084,7248.59552608,1000.17995976,1000.16879639,108.88936361,108.88936361,214.95228248,214.95047182
206,46.55006740,0.03966110,0.03954789,0.00170402,0.00169916,3.86328125,3.86328125,4.50390625,4.50390625,0.00328035,0.00327091,555.50000000,555.50000000,2123.06706917,2116.95346077,1003.79684910,1003.78594172,110.19134521,110.19134521,216.59367463,216.59190005
207,46.70118215,0.11058774,0.11107953,0.00473597,0.00475703,3.86523438,3.86523438,4.50781250,4.50781250,0.00912090,0.00916123,558.00000000,558.00000000,5939.00288733,5965.26265420,1004.85381093,1004.83987294,110.68725586,110.68725586,217.03363810,217.03136957
208,46.71427428,0.15765792,0.15758030,0.00674988,0.00674656,3.86914062,3.86914062,4.51171875,4.51171875,0.01299991,0.01299318,562.50000000,562.50000000,8469.23281134,8464.84851536,1007.80463594,1007.80376707,111.63711548,111.63711548,218.11315965,218.11301805
209,46.79205622,0.17190263,0.17203134,0.00734751,0.00735301,3.87695312,3.87695312,4.51953125,4.51953125,0.01415397,0.01416421,571.00000000,571.00000000,9249.82067499,9256.51166311,1011.99773569,1011.99470425,113.44024658,113.44024658,220.11135660,220.11086093
210,46.80963183,0.04454586,0.04456842,0.00190328,0.00190424,3.88281250,3.88281250,4.52734375,4.52734375,0.00366658,0.00366834,578.00000000,578.00000000,2397.84558028,2398.99945614,1016.55754275,1016.55781591,114.83093262,114.83093262,221.60916770,221.60921242
211,47.31591292,0.08796869,0.08803461,0.00371836,0.00372114,3.88476562,3.88476562,4.52734375,4.52734375,0.00717323,0.00717843,580.00000000,580.00000000,4786.45531716,4789.92087142,1017.73625429,1017.73709402,115.34627279,115.34627279,222.41418656,222.41432432
212,47.40389626,0.00996749,0.00992848,0.00042053,0.00041889,3.88867188,3.88867188,4.53125000,4.53125000,0.00081147,0.00080827,584.50000000,584.50000000,543.34845108,541.20840079,1020.08506440,1020.08760085,116.12228394,116.12228394,223.05573973,223.05615573
213,47.41519656,0.09025368,0.09044043,0.00380695,0.00381483,3.88867188,3.88867188,4.53125000,4.53125000,0.00734614,0.00736115,584.50000000,584.50000000,4921.08810767,4931.14594563,1020.35135471,1020.35284182,116.12228394,116.12228394,223.09941323,223.09965713
214,47.51028632,0.00972714,0.00969587,0.00040948,0.00040816,3.89257812,3.89257812,4.53515625,4.53515625,0.00079035,0.00078779,589.50000000,589.50000000,531.43672063,529.71494632,1022.75997926,1022.76637986,117.23556519,117.23556519,224.26446941,224.26552117
215,47.70057786,0.07918712,0.07963682,0.00332017,0.00333903,3.89453125,3.89453125,4.53515625,4.53515625,0.00641180,0.00644805,589.50000000,589.50000000,4343.67040149,4368.22730453,1023.01975147,1023.02530893,117.23556519,117.23556519,224.45541502,224.45632867
216,48.34133957,0.01257394,0.01255566,0.00052021,0.00051946,3.89648438,3.89648438,4.53906250,4.53906250,0.00100635,0.00100486,594.00000000,594.00000000,698.98649613,697.95271322,1025.14051832,1025.15804148,118.13049316,118.13049316,225.30665228,225.30953606
217,48.46063690,0.11907901,0.11882188,0.00491446,0.00490385,3.89843750,3.89843750,4.53906250,4.53906250,0.00951002,0.00948925,594.00000000,594.00000000,6635.94833547,6621.45167246,1025.48138393,1025.49839723,118.13049316,118.13049316,225.34328575,225.34608486
218,48.51420826,0.01288775,0.01278996,0.00053130,0.00052727,3.90234375,3.90234375,4.54296875,4.54296875,0.00102827,0.00102044,601.00000000,601.00000000,718.99289417,713.51917370,1028.71182414,1028.72173808,119.64487712,119.64487712,226.82692245,226.82855643
219,49.05111690,0.05809860,0.05816268,0.00236890,0.00237151,3.90234375,3.90234375,4.54687500,4.54687500,0.00459124,0.00459619,601.00000000,601.00000000,3277.12642453,3280.65782280,1029.06122754,1029.06847856,119.64487712,119.64487712,226.88450997,226.88570506
220,49.53569527,0.10090221,0.10137914,0.00407392,0.00409318,3.90625000,3.90625000,4.54687500,4.54687500,0.00790579,0.00794296,603.50000000,603.50000000,5747.74634613,5774.76806290,1030.65228688,1030.66123988,120.14256795,120.14256795,227.60785739,227.60933521
221,49.68154137,0.06930100,0.06921583,0.00278981,0.00278638,3.91015625,3.91015625,4.55078125,4.55078125,0.00541591,0.00540912,608.00000000,608.00000000,3959.25297162,3954.28660384,1033.43692734,1033.45892974,121.16210938,121.16210938,228.78226436,228.78590259
222,49.87624358,0.06847021,0.06857342,0.00274560,0.00274974,3.91210938,3.91210938,4.55468750,4.55468750,0.00533278,0.00534068,613.00000000,613.00000000,3927.11919064,3932.93921016,1035.35073080,1035.37029418,122.15850830,122.15850830,229.64622398,229.64946221
223,50.11966442,0.08545360,0.08572574,0.00340998,0.00342084,3.91406250,3.91406250,4.55859375,4.55859375,0.00662734,0.00664828,615.00000000,615.00000000,4925.12409865,4940.68381377,1037.24551334,1037.26784645,122.55706787,122.55706787,230.13069979,230.13439546
224,50.19702086,0.08669795,0.08663272,0.00345431,0.00345171,3.91796875,3.91796875,4.56250000,4.56250000,0.00671482,0.00670959,620.00000000,620.00000000,5004.55451757,5000.66251115,1039.61693861,1039.64670398,123.67960612,123.67960612,231.45887484,231.46381278
225,50.30815355,0.06683943,0.06684372,0.00265720,0.00265737,3.92187500,3.92187500,4.56250000,4.56250000,0.00516679,0.00516699,622.50000000,622.50000000,3866.78288459,3866.93308462,1042.02108115,1042.04891037,124.17831421,124.17831421,232.14715017,232.15177033
226,50.43975194,0.07371707,0.07348991,0.00292297,0.00291397,3.92382812,3.92382812,4.56640625,4.56640625,0.00568548,0.00566782,627.50000000,627.50000000,4275.82231459,4262.53863660,1043.87485670,1043.90270844,125.17573039,125.17573039,233.00024603,233.00487462
227,50.58801940,0.05825205,0.05832247,0.00230300,0.00230578,3.92773438,3.92773438,4.57031250,4.57031250,0.00448125,0.00448656,629.50000000,629.50000000,3388.73430037,3392.74535831,1045.92090464,1045.94235181,125.44662476,125.44662476,233.51686116,233.52042704
228,50.66893300,0.10547138,0.10559802,0.00416316,0.00416816,3.92968750,3.92968750,4.57031250,4.57031250,0.00810247,0.00811200,632.00000000,632.00000000,6145.46950036,6152.69243723,1047.53962840,1047.56295690,125.94482422,125.94482422,234.00360525,234.00748285
229,51.20523055,0.06690570,0.06705258,0.00261324,0.00261897,3.93359375,3.93359375,4.57421875,4.57812500,0.00509284,0.00510389,637.00000000,637.00000000,3939.63587379,3948.18482080,1050.46882037,1050.49552170,127.07082113,127.07082113,235.25460978,235.25905581
230,51.58376274,0.05312324,0.05333047,0.00205969,0.00206772,3.93554688,3.93554688,4.57812500,4.57812500,0.00401783,0.00403340,642.00000000,642.00000000,3151.20173925,3163.41413471,1052.34232949,1052.37304504,128.06823730,128.06823730,236.10918752,236.11430712
231,51.58638536,0.05883842,0.05898446,0.00228116,0.00228682,3.93945312,3.93945312,4.58203125,4.58203125,0.00444989,0.00446082,644.50000000,644.50000000,3490.39672730,3498.97137893,1053.83849815,1053.87496415,128.69806925,128.69806925,237.02829386,237.03438403
232,51.69652022,0.06239974,0.06240940,0.00241408,0.00241445,3.94140625,3.94140625,4.58203125,4.58203125,0.00471046,0.00471107,647.00000000,647.00000000,3709.56293301,3710.04356540,1055.49323868,1055.53370929,129.19728597,129.19728597,237.56621694,237.57297838
233,51.83231977,0.10905783,0.10919059,0.00420810,0.00421322,3.94335938,3.94335938,4.58593750,4.58593750,0.00821379,0.00822358,649.50000000,649.50000000,6500.34145769,6508.08981962,1057.24904343,1057.28967413,129.69650269,129.69650269,238.29833369,238.30512940
234,51.95724600,0.12543312,0.12492909,0.00482832,0.00480892,3.94726562,3.94726562,4.58984375,4.58984375,0.00942730,0.00938918,655.00000000,655.00000000,7494.40234192,7464.09857059,1060.31876400,1060.36293072,130.92803955,130.92803955,239.62534264,239.63274266
235,52.17633991,0.05836019,0.05812665,0.00223704,0.00222808,3.95312500,3.95312500,4.59375000,4.59375000,0.00437017,0.00435257,662.50000000,662.50000000,3501.61983922,3487.51908116,1063.84692679,1063.87670498,132.29242961,132.29242961,240.75366834,240.75865792
236,53.50726196,0.06874846,0.06900744,0.00256969,0.00257937,3.95507812,3.95507812,4.59765625,4.59765625,0.00503617,0.00505502,665.00000000,665.00000000,4230.13649354,4245.96367752,1065.49139062,1065.51450600,132.92694092,132.92694092,241.53504402,241.53892254
237,53.60567838,0.06115688,0.06113642,0.00228173,0.00228097,3.95703125,3.95703125,4.59765625,4.59765625,0.00447287,0.00447126,667.50000000,667.50000000,3769.94280294,3768.58644612,1067.47460858,1067.50509421,133.42666626,133.42666626,242.12785381,242.13297081
238,54.08466985,0.02186696,0.02200346,0.00080862,0.00081367,3.95898438,3.95898438,4.60156250,4.60156250,0.00158693,0.00159680,670.50000000,670.50000000,1360.00705221,1368.46224062,1069.23897365,1069.26877473,134.02633667,134.02633667,242.73094821,242.73595210
239,54.62497891,0.05809117,0.05838418,0.00212691,0.00213764,3.96093750,3.96093750,4.60156250,4.60156250,0.00417937,0.00420035,673.00000000,673.00000000,3649.05181939,3667.36483870,1069.87475427,1069.90848901,134.52606201,134.52606201,243.27821006,243.28388071
240,55.02444267,0.02163966,0.02169877,0.00078655,0.00078870,3.96289062,3.96289062,4.60546875,4.60546875,0.00154700,0.00155118,675.50000000,675.50000000,1369.25659442,1372.96180378,1071.57876129,1071.62098696,135.16321818,135.16321818,244.07227432,244.07938202
241,55.10237733,0.06226453,0.06230997,0.00225996,0.00226161,3.96289062,3.96289062,4.60546875,4.60546875,0.00444573,0.00444886,675.50000000,675.50000000,3945.38761607,3948.16715966,1072.21746779,1072.26139607,135.16321818,135.16321818,244.17978554,244.18717984
242,55.47519325,0.07190715,0.07170325,0.00259241,0.00258506,3.96484375,3.96484375,4.60937500,4.60937500,0.00510408,0.00508947,678.50000000,678.50000000,4587.22018210,4574.09681001,1074.05571823,1074.10086521,135.76349894,135.76349894,244.79587357,244.80347571
